,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
5966,ZMO1_ZMO1747,b3941,48.754,281,138,3,19,299,20,294,3.87e-98,288.0,301,0.9335548172757475,<=>
5970,ZMO1_ZMO1753,b3924,32.422,256,152,8,24,273,8,248,3.49e-32,116.0,275,0.9309090909090909,<=>
5972,ZMO1_ZMO1754,b1525,43.142,452,249,5,5,451,11,459,1.71e-114,341.0,458,0.9868995633187773,<=>
5983,ZMO1_ZMO1755,b2827,50.342,292,115,3,5,296,3,264,3.48e-103,299.0,296,0.9864864864864865,<=>
5984,ZMO1_ZMO1756,b3415,41.379,435,246,4,8,441,3,429,1.0300000000000001e-110,330.0,451,0.9645232815964523,<=>
5991,ZMO1_ZMO1757,b3437,45.732,164,83,3,2,159,10,173,2.07e-43,139.0,165,0.9939393939393939,<=>
5996,ZMO1_ZMO1761,b3146,47.059,238,122,3,10,243,3,240,3.6e-67,208.0,295,0.8067796610169492,<=>
5998,ZMO1_ZMO1766,b1342,27.632,304,207,6,44,338,28,327,1.46e-35,129.0,340,0.8941176470588236,<=>
6000,ZMO1_ZMO1767,b1236,43.197,294,152,6,4,286,8,297,6.24e-73,223.0,288,1.0208333333333333,<=>
6005,ZMO1_ZMO1768,b2838,33.813,417,228,16,18,408,17,411,1.5199999999999999e-55,186.0,421,0.9904988123515439,<=>
6007,ZMO1_ZMO1770,b3960,45.119,461,243,5,11,466,2,457,3.78e-133,389.0,468,0.9850427350427351,<=>
6010,ZMO1_ZMO1771,b3011,61.917,386,145,1,1,384,1,386,9.42e-177,494.0,385,1.0025974025974025,<=>
6028,ZMO1_ZMO1773,b1781,55.914,279,115,5,2,273,4,281,2.25e-103,300.0,276,1.0108695652173914,<=>
6137,ZMO1_ZMO1792,b3771,68.943,615,190,1,1,615,1,614,0.0,883.0,618,0.9951456310679612,<=>
6141,ZMO1_ZMO1793,b1595,33.673,294,185,5,1,292,3,288,6.78e-47,156.0,304,0.9671052631578947,<=>
6177,ZMO1_ZMO1796,b0908,28.018,439,273,14,18,441,12,422,2.0099999999999997e-30,119.0,453,0.9690949227373068,<=>
6178,ZMO1_ZMO1797,b0910,36.073,219,124,2,2,205,7,224,4.759999999999999e-42,139.0,210,1.042857142857143,<=>
6179,ZMO1_ZMO1798,b0911,46.763,556,292,3,10,564,3,555,0.0,522.0,568,0.9788732394366197,<=>
6187,ZMO1_ZMO1801,b0912,47.826,92,48,0,1,92,1,92,1.78e-28,95.9,94,0.9787234042553191,<=>
6197,ZMO1_ZMO1804,b3370,25.862,406,261,10,26,417,3,382,5.79e-17,79.7,477,0.8511530398322851,<=>
6213,ZMO1_ZMO1806,b0342,47.283,184,97,0,8,191,7,190,3.38e-56,174.0,197,0.934010152284264,<=>
6222,ZMO1_ZMO1808,b2618,45.882,85,46,0,1,85,5,89,9.97e-25,86.3,88,0.9659090909090909,<=>
6223,ZMO1_ZMO1809,b1632,47.867,211,110,0,4,214,2,212,1.68e-58,181.0,224,0.9419642857142857,<=>
6226,ZMO1_ZMO1811,b1630,44.16,351,179,4,8,347,7,351,1.73e-90,272.0,358,0.9804469273743017,<=>
6228,ZMO1_ZMO1813,b1628,42.857,182,98,3,1,177,4,184,3.4200000000000002e-49,156.0,220,0.8272727272727273,<=>
6229,ZMO1_ZMO1814,b1627,56.316,190,83,0,1,190,1,190,4.0700000000000005e-73,216.0,193,0.9844559585492227,<=>
6259,ZMO1_ZMO1834,b2530,36.702,376,227,8,4,373,5,375,2.88e-79,246.0,385,0.9766233766233766,<=>
6269,ZMO1_ZMO1844,b1624,50.301,332,162,2,8,336,5,336,4.62e-112,327.0,358,0.9273743016759777,<=>
6276,ZMO1_ZMO1846,b4287,36.402,239,152,0,4,242,3,241,1.14e-51,166.0,250,0.956,<=>
6378,ZMO1_ZMO1851,b0684,45.0,160,82,3,40,194,6,164,1.91e-39,130.0,195,0.8205128205128205,<=>
6384,ZMO1_ZMO1854,b1439,29.677,465,307,12,20,472,4,460,3.5800000000000003e-44,158.0,481,0.9667359667359667,<=>
6393,ZMO1_ZMO1856,b2322,43.28,372,211,0,10,381,9,380,1.8500000000000001e-88,271.0,420,0.8857142857142857,<=>
6395,ZMO1_ZMO1857,b0076,26.014,296,207,7,6,295,23,312,1.05e-24,98.2,297,0.9966329966329966,<=>
6407,ZMO1_ZMO1870,b0109,40.357,280,159,6,46,321,21,296,4.77e-50,166.0,327,0.8562691131498471,<=>
6408,ZMO1_ZMO1871,b0750,43.887,319,169,5,13,321,29,347,5.63e-87,262.0,332,0.9608433734939759,<=>
6409,ZMO1_ZMO1873,b1654,52.778,108,49,2,1,108,1,106,7.4e-38,120.0,110,0.9818181818181818,<=>
6413,ZMO1_ZMO1878,b4258,47.034,944,427,12,3,876,1,941,0.0,838.0,884,1.0678733031674208,<=>
6417,ZMO1_ZMO1879,b0369,44.86,321,166,4,12,329,7,319,6.73e-79,241.0,333,0.963963963963964,<=>
6419,ZMO1_ZMO1883,b1033,33.55,307,195,4,14,313,8,312,1.0699999999999999e-53,175.0,313,0.9808306709265175,<=>
6422,ZMO1_ZMO1885,b1650,42.265,362,198,5,4,356,6,365,4.24e-84,256.0,358,1.011173184357542,<=>
6424,ZMO1_ZMO1886,b0715,43.768,345,191,2,20,362,4,347,1.76e-86,262.0,369,0.9349593495934959,<=>
6425,ZMO1_ZMO1887,b1867,49.733,187,91,2,1,186,1,185,2.1700000000000002e-58,178.0,188,0.9946808510638298,<=>
6431,ZMO1_ZMO1891,b0004,34.588,425,239,10,15,437,15,402,4.1700000000000005e-64,210.0,465,0.9139784946236559,<=>
6441,ZMO1_ZMO1896,b0409,36.806,288,174,3,15,298,19,302,7.13e-68,211.0,305,0.9442622950819672,<=>
6442,ZMO1_ZMO1897,b0408,36.811,508,284,8,44,527,121,615,1.38e-97,305.0,527,0.9639468690702088,<=>
6446,ZMO1_ZMO1899,b1091,51.572,318,147,4,8,323,5,317,1.31e-108,316.0,323,0.9845201238390093,<=>
6447,ZMO1_ZMO1900,b1090,42.059,340,185,5,9,341,6,340,2.6100000000000002e-79,244.0,351,0.9686609686609686,<=>
6448,ZMO1_ZMO2031,b1089,47.368,57,28,2,1,56,1,56,3.6e-09,44.3,59,0.9661016949152542,<=>
6449,ZMO1_ZMO1903,b3805,40.728,302,168,7,5,298,6,304,1.8600000000000002e-56,182.0,308,0.9805194805194806,<=>
6450,ZMO1_ZMO1904,b3064,43.114,334,182,2,19,349,3,331,2.22e-96,287.0,363,0.9201101928374655,<=>
6452,ZMO1_ZMO1905,b3608,41.463,328,184,6,18,337,10,337,3.5500000000000005e-73,227.0,340,0.9647058823529412,<=>
6453,ZMO1_ZMO1906,b1718,52.439,164,77,1,17,179,14,177,1.59e-56,173.0,179,0.9162011173184358,<=>
6454,ZMO1_ZMO1907,b2733,40.438,868,483,12,1,862,13,852,0.0,563.0,869,0.998849252013809,<=>
6456,ZMO1_ZMO1911,b1204,43.949,157,83,3,1,153,3,158,2.99e-31,109.0,189,0.8306878306878307,<=>
6457,ZMO1_ZMO1912,b1203,58.152,368,147,4,1,366,1,363,1.06e-146,416.0,366,1.005464480874317,<=>
6461,ZMO1_ZMO1913,b2947,40.694,317,181,5,3,315,2,315,9e-81,244.0,316,1.0031645569620253,<=>
6472,ZMO1_ZMO1917,b0776,34.807,362,224,4,31,389,28,380,3.5200000000000002e-59,194.0,402,0.900497512437811,<=>
6475,ZMO1_ZMO1918,b0774,48.426,413,204,3,13,418,12,422,9.01e-138,398.0,421,0.9809976247030879,<=>
6482,ZMO1_ZMO1921,b3935,35.31,725,435,15,17,718,16,729,1.35e-130,401.0,722,1.0041551246537397,<=>
6486,ZMO1_ZMO1924,b3159,33.84,263,157,5,10,260,4,261,7.91e-44,149.0,317,0.8296529968454258,<=>
6491,ZMO1_ZMO1927,b1766,35.902,571,334,9,3,558,11,564,3.35e-109,339.0,637,0.8963893249607535,<=>
6494,ZMO1_ZMO1929,b4143,67.985,531,169,1,1,531,1,530,0.0,707.0,546,0.9725274725274725,<=>
6495,ZMO1_ZMO1930,b2442,26.722,363,231,13,1,345,1,346,1.01e-19,87.0,399,0.9097744360902256,<=>
6499,ZMO1_ZMO1931,b3220,58.356,365,142,3,17,376,10,369,8.48e-149,423.0,388,0.9407216494845361,<=>
6514,ZMO1_ZMO1945,b1464,34.028,288,176,9,7,287,7,287,2e-34,124.0,295,0.976271186440678,<=>
6537,ZMO1_ZMO1949,b0046,34.021,194,87,8,3,196,2,154,2.51e-17,73.9,238,0.8151260504201681,<=>
6554,ZMO1_ZMO1952,b0134,44.815,270,141,5,36,305,2,263,4.07e-76,231.0,306,0.8823529411764706,<=>
6555,ZMO1_ZMO1955,b1479,58.303,542,226,0,18,559,20,561,0.0,649.0,561,0.966131907308378,<=>
6557,ZMO1_ZMO1956,b2616,35.45,567,339,10,1,556,1,551,3.1099999999999997e-106,327.0,558,1.0161290322580645,<=>
6581,ZMO1_ZMO1963,b0720,60.848,401,152,3,26,423,23,421,0.0,536.0,429,0.9347319347319347,<=>
6583,ZMO1_ZMO1964,b2400,44.635,466,253,3,11,476,3,463,7.5399999999999995e-140,407.0,481,0.9688149688149689,<=>
6602,ZMO1_ZMO1954,b0133,45.07,284,148,4,1,280,1,280,1.2299999999999999e-74,227.0,287,0.9895470383275261,<=>
6603,ZMO1_ZMO1973,b2923,34.328,201,132,0,8,208,5,205,1.19e-33,117.0,213,0.9436619718309859,<=>
6604,ZMO1_ZMO1974,b2916,36.842,285,174,3,3,284,5,286,2.43e-52,171.0,302,0.9437086092715232,<=>
6613,ZMO1_ZMO1977,b3754,36.203,453,280,5,29,479,21,466,6.33e-92,285.0,481,0.9417879417879418,<=>
6632,ZMO1_ZMO1979,b1175,26.07,257,150,10,4,242,5,239,2.48e-09,53.5,266,0.9661654135338346,<=>
6634,ZMO1_ZMO1980,b3740,26.316,209,123,4,1,197,1,190,7.85e-13,62.0,221,0.9457013574660633,<=>
6635,ZMO1_ZMO1981,b3741,47.317,615,317,4,11,618,7,621,0.0,546.0,621,0.9903381642512077,<=>
6636,ZMO1_ZMO1984,b0419,35.802,324,184,5,1,312,1,312,2.0599999999999998e-54,177.0,328,0.9878048780487805,<=>
6649,ZMO1_ZMO1988,b3706,36.645,453,246,11,12,434,13,454,8.430000000000001e-70,225.0,434,1.043778801843318,<=>
6656,ZMO1_ZMO1992,b3830,29.555,247,147,11,2,231,28,264,3.8300000000000002e-22,89.0,233,1.0600858369098713,<=>
6657,ZMO1_ZMO1993,b4051,39.385,325,188,4,11,332,9,327,5.75e-69,215.0,332,0.9789156626506024,<=>
6662,ZMO1_ZMO1996,b3783,66.106,416,141,0,1,416,1,416,0.0,590.0,418,0.9952153110047847,<=>
6665,ZMO1_ZMO1998,b3997,38.529,340,196,6,13,343,10,345,2.09e-76,236.0,345,0.9855072463768116,<=>
