,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
6465,b3983,ZCP4_0571,64.286,140,50,0,1,140,1,140,3.01e-64,189.0,142,0.9859154929577465,<=>
6466,b3984,ZCP4_0570,59.346,214,87,0,19,232,19,232,7.08e-82,241.0,234,0.9145299145299145,<=>
6467,b3985,ZCP4_0569,40.667,150,77,3,26,165,24,171,6.820000000000001e-21,80.5,165,0.9090909090909091,<=>
6468,b3986,ZCP4_0568,57.627,118,47,1,7,121,6,123,2.86e-27,94.0,121,0.9752066115702479,<=>
6469,b3987,ZCP4_0567,59.428,1363,520,7,8,1340,25,1384,0.0,1622.0,1342,1.0156482861400895,<=>
6470,b3988,ZCP4_0566,60.727,1375,514,11,1,1370,1,1354,0.0,1684.0,1407,0.9772565742714996,<=>
6474,b3993,ZCP4_0933,28.5,200,123,9,8,194,24,216,4.5e-13,62.0,211,0.9478672985781991,<=>
6475,b3994,ZCP4_1074,68.309,609,160,8,30,630,21,604,0.0,851.0,631,0.96513470681458,<=>
6476,b3997,ZCP4_1217,38.824,340,195,6,10,345,13,343,2.91e-77,237.0,354,0.96045197740113,<=>
6477,b4000,ZCP4_1005,43.678,87,49,0,1,87,1,87,1e-19,72.4,90,0.9666666666666667,<=>
6491,b4004,ZCP4_0461,40.761,368,162,5,126,441,3,366,8.12e-82,253.0,441,0.8344671201814059,<=>
6506,b4005,ZCP4_0960,51.3,423,196,6,1,420,1,416,6.72e-137,395.0,429,0.986013986013986,<=>
6507,b4006,ZCP4_1191,53.789,541,220,10,7,529,6,534,0.0,515.0,529,1.0226843100189036,<=>
6516,b4025,ZCP4_0122,40.672,536,273,10,10,541,8,502,6.38e-125,372.0,549,0.97632058287796,<=>
6517,b4031,ZCP4_0906,41.909,482,269,2,1,481,1,472,2.0500000000000003e-129,380.0,491,0.9816700610997964,<=>
6551,b4040,ZCP4_1712,33.798,287,168,4,9,284,32,307,8.53e-39,135.0,290,0.9896551724137931,<=>
6552,b4043,ZCP4_1046,30.876,217,124,5,4,197,2,215,5.06e-25,93.6,202,1.0742574257425743,<=>
6553,b4044,ZCP4_1033,32.0,450,268,5,24,439,16,461,1.24e-55,188.0,459,0.9803921568627451,<=>
6557,b4051,ZCP4_1220,39.385,325,188,4,9,327,11,332,3.97e-70,218.0,327,0.9938837920489296,<=>
6562,b4052,ZCP4_0446,36.129,465,248,9,43,462,38,498,2.42e-76,244.0,471,0.9872611464968153,<=>
6563,b4053,ZCP4_1563,31.034,348,220,9,8,352,11,341,1.01e-32,121.0,359,0.9693593314763231,<=>
6565,b4058,ZCP4_1568,61.058,945,360,5,1,940,2,943,0.0,1169.0,940,1.0053191489361701,<=>
6591,b4077,ZCP4_0702,38.863,422,242,5,8,422,5,417,1.25e-81,254.0,437,0.965675057208238,<=>
6626,b4080,ZCP4_0352,24.795,488,343,5,5,481,2,476,3.19e-34,130.0,488,1.0,<=>
6695,b4090,ZCP4_0134,38.298,141,87,0,2,142,11,151,3.94e-35,115.0,149,0.9463087248322147,<=>
6696,b4092,ZCP4_0232,23.256,258,175,9,3,246,1,249,8.15e-11,56.6,252,1.0238095238095237,<=>
6819,b4122,ZCP4_0043,31.489,524,304,19,45,546,15,505,4.46e-59,200.0,548,0.9562043795620438,<=>
6833,b4130,ZCP4_0318,36.18,445,270,7,6,438,16,458,1.4e-77,247.0,485,0.9175257731958762,<=>
6842,b4142,ZCP4_1254,52.632,95,44,1,1,95,1,94,2.1700000000000002e-29,97.4,97,0.979381443298969,<=>
6843,b4143,ZCP4_1253,67.985,531,169,1,1,530,1,531,0.0,707.0,548,0.968978102189781,<=>
6845,b4147,ZCP4_0936,34.637,179,117,0,8,186,7,185,1.04e-33,114.0,188,0.9521276595744681,<=>
6846,b4148,ZCP4_0596,50.476,105,52,0,1,105,1,105,5.85e-36,114.0,105,1.0,<=>
6855,b4167,ZCP4_0154,32.059,471,271,14,35,495,43,474,1.77e-46,165.0,515,0.9145631067961165,<=>
6858,b4170,ZCP4_0916,32.733,611,376,15,1,598,1,589,9.35e-81,263.0,615,0.9934959349593496,<=>
6859,b4171,ZCP4_0193,37.895,285,169,4,13,295,13,291,1.79e-56,181.0,316,0.9018987341772152,<=>
6862,b4173,ZCP4_0922,41.975,405,218,7,27,417,37,438,9.91e-83,258.0,426,0.9507042253521126,<=>
6867,b4177,ZCP4_1475,50.0,428,210,4,4,430,3,427,1.93e-137,397.0,432,0.9907407407407407,<=>
6870,b4179,ZCP4_0230,32.84,743,458,13,12,730,7,732,6.89e-104,333.0,813,0.9138991389913899,<=>
6878,b4202,ZCP4_0109,60.563,71,27,1,1,70,1,71,8.61e-27,89.4,75,0.9466666666666667,<=>
6883,b4210,ZCP4_1193,30.556,324,187,11,1,312,9,306,2.96e-30,112.0,321,1.0093457943925233,<=>
6888,b4214,ZCP4_0564,42.0,250,133,5,1,241,12,258,2.74e-59,185.0,246,1.016260162601626,<=>
6892,b4218,ZCP4_0962,26.279,430,307,7,3,428,13,436,8.04e-53,179.0,447,0.9619686800894854,<=>
6896,b4220,ZCP4_0786,23.105,554,379,16,55,574,147,687,1.12e-11,63.2,577,0.9601386481802426,<=>
6899,b4226,ZCP4_1641,52.299,174,83,0,1,174,13,186,1.2e-66,198.0,176,0.9886363636363636,<=>
6955,b4235,ZCP4_0196,37.288,413,247,4,48,450,47,457,1.68e-84,263.0,450,0.9177777777777778,<=>
6959,b4238,ZCP4_0294,23.613,703,439,26,5,665,12,658,2.7599999999999998e-30,122.0,712,0.9873595505617978,<=>
6962,b4245,ZCP4_0513,32.797,311,185,11,4,301,6,305,1.79e-37,132.0,311,1.0,<=>
6978,b4254,ZCP4_0865,35.65,331,180,8,7,332,8,310,5.64e-60,191.0,334,0.9910179640718563,<=>
6980,b4258,ZCP4_1304,46.822,944,429,12,1,941,3,876,0.0,848.0,951,0.9926393270241851,<=>
6988,b4261,ZCP4_1737,23.256,344,249,5,3,332,7,349,4.71e-22,92.4,366,0.9398907103825137,<=>
6990,b4262,ZCP4_1736,22.636,349,255,7,15,358,23,361,8.5e-24,97.1,360,0.9694444444444444,<=>
7056,b4288,ZCP4_1019,39.432,317,176,9,5,310,16,327,1.57e-36,130.0,318,0.9968553459119497,<=>
7094,b4336,ZCP4_0967,30.07,429,250,14,11,415,12,414,9.7e-36,132.0,426,1.0070422535211268,<=>
7104,b4351,ZCP4_1190,37.261,314,176,9,1,303,1,304,4.04e-57,182.0,304,1.0328947368421053,<=>
7121,b4375,ZCP4_0557,47.683,518,269,2,13,528,10,527,0.0,521.0,529,0.9792060491493384,<=>
7133,b4389,ZCP4_0693,46.911,437,216,9,1,430,1,428,2.0200000000000002e-129,379.0,460,0.95,<=>
7135,b4391,ZCP4_1063,56.835,556,237,2,3,555,4,559,0.0,638.0,555,1.0018018018018018,<=>
