,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
2580,ZMO1_ZMO0791,ZCP4_0513,100.0,319,0,0,1,319,1,319,0.0,643.0,319,1.0,<=>
2582,ZMO1_ZMO0792,ZCP4_0512,99.265,408,3,0,1,408,1,408,0.0,810.0,408,1.0,<=>
2584,ZMO1_ZMO0793,ZCP4_0511,95.918,196,8,0,1,196,1,196,1.3899999999999999e-136,376.0,196,1.0,<=>
2603,ZMO1_ZMO0794,ZCP4_0510,98.857,700,8,0,1,700,1,700,0.0,1431.0,700,1.0,<=>
2606,ZMO1_ZMO0795,ZCP4_0509,99.597,745,3,0,1,745,1,745,0.0,1545.0,745,1.0,<=>
2608,ZMO1_ZMO0796,ZCP4_0508,98.148,54,1,0,1,54,1,54,1.53e-32,102.0,54,1.0,<=>
2609,ZMO1_ZMO0797,ZCP4_0507,99.617,261,1,0,1,261,1,261,0.0,531.0,261,1.0,<=>
2622,ZMO1_ZMO0798,ZCP4_0506,100.0,471,0,0,1,471,1,471,0.0,963.0,471,1.0,<=>
2629,ZMO1_ZMO0799,ZCP4_0505,100.0,375,0,0,1,375,1,375,0.0,759.0,375,1.0,<=>
2631,ZMO1_ZMO0800,ZCP4_0504,99.675,922,3,0,1,922,1,922,0.0,1890.0,922,1.0,<=>
2686,ZMO1_ZMO0801,ZCP4_0503,99.425,348,2,0,1,348,1,348,0.0,714.0,348,1.0,<=>
2688,ZMO1_ZMO0803,ZCP4_0502,98.529,544,8,0,1,544,1,544,0.0,1073.0,544,1.0,<=>
2689,ZMO1_ZMO0804,ZCP4_0501,99.359,312,2,0,1,312,1,312,0.0,642.0,312,1.0,<=>
2690,ZMO1_ZMO0805,ZCP4_0500,98.333,300,5,0,1,300,1,300,0.0,612.0,300,1.0,<=>
2691,ZMO1_ZMO0806,ZCP4_0499,98.922,464,5,0,1,464,1,464,0.0,934.0,464,1.0,<=>
2693,ZMO1_ZMO0807,ZCP4_0498,99.549,443,2,0,1,443,1,443,0.0,900.0,443,1.0,<=>
2697,ZMO1_ZMO0809,ZCP4_0497,99.115,113,1,0,1,113,1,113,5.09e-81,229.0,113,1.0,<=>
2698,ZMO1_ZMO0810,ZCP4_0496,100.0,245,0,0,1,245,1,245,0.0,509.0,245,1.0,<=>
2699,ZMO1_ZMO0811,ZCP4_0495,99.351,308,2,0,1,308,1,308,0.0,625.0,308,1.0,<=>
2701,ZMO1_ZMO0812,ZCP4_0494,100.0,198,0,0,1,198,1,198,6.62e-147,402.0,198,1.0,<=>
2702,ZMO1_ZMO0813,ZCP4_0493,100.0,177,0,0,1,177,1,177,2.56e-131,361.0,177,1.0,<=>
2703,ZMO1_ZMO0814,ZCP4_0492,99.33,448,3,0,1,448,1,448,0.0,904.0,448,1.0,<=>
2704,ZMO1_ZMO0815,ZCP4_0491,98.734,79,1,0,1,79,1,79,1.48e-50,149.0,79,1.0,<=>
2705,ZMO1_ZMO0818,ZCP4_0490,100.0,118,0,0,1,118,1,118,1.11e-88,248.0,118,1.0,<=>
2706,ZMO1_ZMO0819,ZCP4_0489,99.542,437,2,0,1,437,1,437,0.0,889.0,437,1.0,<=>
2707,ZMO1_ZMO0820,ZCP4_0488,99.864,734,1,0,1,734,1,734,0.0,1506.0,734,1.0,<=>
2708,ZMO1_ZMO0821,ZCP4_0487,100.0,337,0,0,1,337,1,337,0.0,686.0,337,1.0,<=>
2711,ZMO1_ZMO0822,ZCP4_0486,100.0,120,0,0,1,120,1,120,1.3599999999999999e-83,236.0,120,1.0,<=>
2712,ZMO1_ZMO0823,ZCP4_0485,97.892,332,7,0,1,332,1,332,0.0,667.0,332,1.0,<=>
2713,ZMO1_ZMO0824,ZCP4_0484,100.0,196,0,0,1,196,1,196,9.46e-150,409.0,196,1.0,<=>
2714,ZMO1_ZMO0825,ZCP4_0483,100.0,571,0,0,1,571,1,571,0.0,1170.0,571,1.0,<=>
2717,ZMO1_ZMO0826,ZCP4_0482,98.56,486,7,0,1,486,1,486,0.0,972.0,486,1.0,<=>
2720,ZMO1_ZMO0827,ZCP4_0481,99.568,463,2,0,1,463,1,463,0.0,932.0,463,1.0,<=>
2723,ZMO1_ZMO0828,ZCP4_0480,100.0,356,0,0,1,356,1,356,0.0,711.0,356,1.0,<=>
2724,ZMO1_ZMO0829,ZCP4_0479,99.546,441,2,0,1,441,1,441,0.0,902.0,441,1.0,<=>
2726,ZMO1_ZMO0830,ZCP4_0478,99.27,411,3,0,1,411,1,411,0.0,822.0,411,1.0,<=>
2728,ZMO1_ZMO0831,ZCP4_0477,99.483,387,2,0,1,387,1,387,0.0,782.0,387,1.0,<=>
2729,ZMO1_ZMO0832,ZCP4_0476,99.79,476,1,0,1,476,1,476,0.0,954.0,476,1.0,<=>
2733,ZMO1_ZMO0833,ZCP4_0475,99.677,310,1,0,1,310,1,310,0.0,626.0,310,1.0,<=>
2734,ZMO1_ZMO0834,ZCP4_0474,99.688,321,1,0,1,321,1,321,0.0,660.0,321,1.0,<=>
2735,ZMO1_ZMO0835,ZCP4_0473,100.0,316,0,0,1,316,1,316,0.0,635.0,316,1.0,<=>
2736,ZMO1_ZMO0836,ZCP4_0472,99.762,420,1,0,8,427,1,420,0.0,846.0,427,0.9836065573770492,<=>
2737,ZMO1_ZMO0837,ZCP4_0471,99.787,469,1,0,1,469,1,469,0.0,941.0,469,1.0,<=>
2738,ZMO1_ZMO0840,ZCP4_0470,98.611,648,9,0,1,648,1,648,0.0,1302.0,648,1.0,<=>
2739,ZMO1_ZMO0841,ZCP4_0469,99.765,425,1,0,1,425,1,425,0.0,840.0,425,1.0,<=>
2741,ZMO1_ZMO0842,ZCP4_0468,99.49,392,2,0,1,392,1,392,0.0,803.0,392,1.0,<=>
2743,ZMO1_ZMO0843,ZCP4_0467,100.0,574,0,0,1,574,1,574,0.0,1176.0,574,1.0,<=>
2744,ZMO1_ZMO0844,ZCP4_0466,99.467,375,2,0,1,375,1,375,0.0,764.0,375,1.0,<=>
2745,ZMO1_ZMO0845,ZCP4_0465,99.775,890,2,0,1,890,41,930,0.0,1826.0,890,1.0,<=>
2746,ZMO1_ZMO0846,ZCP4_0464,100.0,592,0,0,1,592,1,592,0.0,1173.0,592,1.0,<=>
2747,ZMO1_ZMO0847,ZCP4_0463,99.204,628,5,0,1,628,1,628,0.0,1297.0,628,1.0,<=>
2749,ZMO1_ZMO0849,ZCP4_0462,98.821,509,6,0,1,509,1,509,0.0,1029.0,509,1.0,<=>
2750,ZMO1_ZMO0850,ZCP4_0461,98.925,372,4,0,1,372,1,372,0.0,755.0,372,1.0,<=>
2755,ZMO1_ZMO0851,ZCP4_0460,100.0,192,0,0,1,192,1,192,1.19e-145,399.0,192,1.0,<=>
2756,ZMO1_ZMO0852,ZCP4_0459,99.123,342,3,0,1,342,1,342,0.0,700.0,342,1.0,<=>
2757,ZMO1_ZMO0853,ZCP4_0458,100.0,277,0,0,1,277,1,277,0.0,565.0,277,1.0,<=>
2759,ZMO1_ZMO0854,ZCP4_0457,98.876,178,2,0,1,178,1,178,1.0200000000000001e-132,365.0,178,1.0,<=>
2760,ZMO1_ZMO0855,ZCP4_0456,100.0,298,0,0,1,298,1,298,0.0,597.0,298,1.0,<=>
2762,ZMO1_ZMO0856,ZCP4_0455,100.0,81,0,0,1,81,1,81,2.24e-55,161.0,81,1.0,<=>
2763,ZMO1_ZMO0857,ZCP4_0454,100.0,228,0,0,1,228,1,228,1.3100000000000001e-173,472.0,228,1.0,<=>
2764,ZMO1_ZMO0859,ZCP4_0453,99.461,371,2,0,1,371,1,371,0.0,747.0,371,1.0,<=>
2768,ZMO1_ZMO0860,ZCP4_0452,99.038,104,1,0,1,104,1,104,4.68e-74,211.0,104,1.0,<=>
2769,ZMO1_ZMO0861,ZCP4_0450,98.089,628,12,0,1,628,1,628,0.0,1257.0,628,1.0,<=>
2772,ZMO1_ZMO0862,ZCP4_0449,100.0,110,0,0,1,110,1,110,6.56e-76,216.0,110,1.0,<=>
2773,ZMO1_ZMO0863,ZCP4_0448,98.913,184,2,0,1,184,1,184,1.1e-138,380.0,184,1.0,<=>
2774,ZMO1_ZMO0864,ZCP4_0447,98.758,161,2,0,1,161,1,161,3.61e-119,329.0,161,1.0,<=>
2775,ZMO1_ZMO0865,ZCP4_0446,100.0,511,0,0,1,511,1,511,0.0,1034.0,511,1.0,<=>
2776,ZMO1_ZMO0866,ZCP4_0445,99.689,322,1,0,1,322,1,322,0.0,641.0,322,1.0,<=>
2777,ZMO1_ZMO0867,ZCP4_0444,99.703,337,1,0,1,337,1,337,0.0,687.0,337,1.0,<=>
2779,ZMO1_ZMO0868,ZCP4_0443,100.0,379,0,0,1,379,1,379,0.0,773.0,379,1.0,<=>
2782,ZMO1_ZMO0869,ZCP4_0442,98.653,297,4,0,1,297,1,297,0.0,608.0,297,1.0,<=>
2784,ZMO1_ZMO0870,ZCP4_0441,100.0,291,0,0,1,291,1,291,0.0,600.0,291,1.0,<=>
2786,ZMO1_ZMO0871,ZCP4_0440,99.758,414,1,0,1,414,11,424,0.0,852.0,414,1.0,<=>
2787,ZMO1_ZMO0872,ZCP4_0439,99.392,658,4,0,1,658,1,658,0.0,1356.0,658,1.0,<=>
2789,ZMO1_ZMO0873,ZCP4_0438,98.222,225,4,0,1,225,1,225,1.02e-164,449.0,225,1.0,<=>
2790,ZMO1_ZMO0874,ZCP4_0437,100.0,381,0,0,1,381,1,381,0.0,801.0,381,1.0,<=>
2791,ZMO1_ZMO0875,ZCP4_0436,100.0,340,0,0,1,340,1,340,0.0,688.0,340,1.0,<=>
2792,ZMO1_ZMO0876,ZCP4_0435,99.49,196,1,0,1,196,1,196,4.37e-146,400.0,196,1.0,<=>
2793,ZMO1_ZMO0877,ZCP4_0434,100.0,110,0,0,1,110,1,110,8.940000000000001e-79,223.0,110,1.0,<=>
2794,ZMO1_ZMO0878,ZCP4_0433,100.0,341,0,0,1,341,1,341,0.0,687.0,341,1.0,<=>
2801,ZMO1_ZMO0880,ZCP4_0432,99.641,557,2,0,1,557,1,557,0.0,1134.0,557,1.0,<=>
2804,ZMO1_ZMO0882,ZCP4_0430,99.572,467,2,0,1,467,1,467,0.0,939.0,467,1.0,<=>
2807,ZMO1_ZMO0883,ZCP4_0429,100.0,182,0,0,1,182,1,182,7.23e-132,363.0,182,1.0,<=>
2808,ZMO1_ZMO0884,ZCP4_0428,100.0,159,0,0,1,159,1,159,1.05e-118,328.0,159,1.0,<=>
2809,ZMO1_ZMO0885,ZCP4_0427,100.0,127,0,0,1,127,1,127,6.55e-88,247.0,127,1.0,<=>
2810,ZMO1_ZMO0886,ZCP4_0426,98.87,177,1,1,1,177,1,176,9.980000000000001e-130,357.0,177,1.0,<=>
2811,ZMO1_ZMO0888,ZCP4_0425,99.457,184,1,0,1,184,1,184,1.76e-136,375.0,184,1.0,<=>
2813,ZMO1_ZMO0889,ZCP4_0424,99.74,384,1,0,1,384,9,392,0.0,790.0,384,1.0,<=>
2815,ZMO1_ZMO0890,ZCP4_0423,99.429,525,3,0,1,525,1,525,0.0,1077.0,525,1.0,<=>
2816,ZMO1_ZMO0892,ZCP4_0422,98.234,906,16,0,1,906,1,906,0.0,1806.0,906,1.0,<=>
2817,ZMO1_ZMO0893,ZCP4_0421,99.138,348,3,0,1,348,1,348,0.0,714.0,348,1.0,<=>
2819,ZMO1_ZMO0894,ZCP4_0420,99.671,304,1,0,1,304,1,304,0.0,624.0,304,1.0,<=>
2820,ZMO1_ZMO0895,ZCP4_0419,100.0,81,0,0,1,81,1,81,1.8100000000000002e-56,164.0,81,1.0,<=>
2821,ZMO1_ZMO0896,ZCP4_0417,99.265,272,2,0,1,272,1,272,0.0,546.0,272,1.0,<=>
2822,ZMO1_ZMO0899,ZCP4_0416,98.925,558,6,0,1,558,1,558,0.0,1137.0,558,1.0,<=>
2825,ZMO1_ZMO0900,ZCP4_0415,99.775,444,1,0,1,444,1,444,0.0,904.0,444,1.0,<=>
2827,ZMO1_ZMO0901,ZCP4_0414,100.0,67,0,0,1,67,1,67,8.489999999999999e-45,134.0,67,1.0,<=>
2828,ZMO1_ZMO0902,ZCP4_0413,99.867,750,1,0,1,750,1,750,0.0,1539.0,750,1.0,<=>
2832,ZMO1_ZMO0903,ZCP4_0412,99.117,566,5,0,1,566,1,566,0.0,1160.0,566,1.0,<=>
2834,ZMO1_ZMO0904,ZCP4_0411,99.613,1033,4,0,1,1033,1,1033,0.0,2115.0,1033,1.0,<=>
2835,ZMO1_ZMO0905,ZCP4_0410,99.426,523,3,0,1,523,1,523,0.0,1077.0,523,1.0,<=>
2836,ZMO1_ZMO0907,ZCP4_0409,99.847,652,1,0,1,652,1,652,0.0,1331.0,652,1.0,<=>
2838,ZMO1_ZMO0908,ZCP4_0407,97.165,388,11,0,1,388,1,388,0.0,782.0,388,1.0,<=>
2839,ZMO1_ZMO0909,ZCP4_0406,91.748,412,34,0,1,412,1,412,0.0,762.0,412,1.0,<=>
2844,ZMO1_ZMO0910,ZCP4_0405,97.26,219,6,0,1,219,1,219,3.4500000000000004e-164,447.0,219,1.0,<=>
2872,ZMO1_ZMO0911,ZCP4_0404,96.429,420,14,1,1,420,1,419,0.0,830.0,421,0.997624703087886,<=>
2873,ZMO1_ZMO0912,ZCP4_0403,99.358,623,4,0,1,623,1,623,0.0,1270.0,624,0.9983974358974359,<=>
2874,ZMO1_ZMO0913,ZCP4_0402,99.727,366,1,0,1,366,1,366,0.0,761.0,366,1.0,<=>
2875,ZMO1_ZMO0914,ZCP4_0401,99.663,297,1,0,1,297,1,297,0.0,599.0,297,1.0,<=>
2876,ZMO1_ZMO0915,ZCP4_0400,99.189,740,6,0,1,740,1,740,0.0,1495.0,740,1.0,<=>
2877,ZMO1_ZMO0916,ZCP4_0399,100.0,69,0,0,1,69,1,69,1.8799999999999998e-48,143.0,69,1.0,<=>
2878,ZMO1_ZMO0917,ZCP4_0397,100.0,468,0,0,1,468,1,468,0.0,980.0,468,1.0,<=>
2879,ZMO1_ZMO0918,ZCP4_0396,99.584,481,2,0,1,481,1,481,0.0,999.0,481,1.0,<=>
2880,ZMO1_ZMO0919,ZCP4_0395,99.603,1008,4,0,1,1008,1,1008,0.0,2065.0,1008,1.0,<=>
2884,ZMO1_ZMO0920,ZCP4_0394,99.225,129,1,0,1,129,1,129,4.66e-95,266.0,129,1.0,<=>
2885,ZMO1_ZMO0921,ZCP4_0393,99.2,375,3,0,1,375,1,375,0.0,772.0,375,1.0,<=>
2886,ZMO1_ZMO0922,ZCP4_0392,99.324,148,1,0,1,148,1,148,6.64e-108,300.0,148,1.0,<=>
2887,ZMO1_ZMO0923,ZCP4_0391,99.756,409,1,0,1,409,1,409,0.0,838.0,409,1.0,<=>
2888,ZMO1_ZMO0924,ZCP4_0390,99.676,925,3,0,1,925,1,925,0.0,1906.0,925,1.0,<=>
2889,ZMO1_ZMO0925,ZCP4_0389,100.0,189,0,0,1,189,1,189,3.5e-143,392.0,189,1.0,<=>
2892,ZMO1_ZMO0926,ZCP4_0388,100.0,169,0,0,1,169,1,169,1.4500000000000002e-123,341.0,169,1.0,<=>
2893,ZMO1_ZMO2007,ZCP4_0387,97.664,214,5,0,1,214,1,214,1.8200000000000003e-157,430.0,214,1.0,<=>
2894,ZMO1_ZMO0927,ZCP4_0386,98.134,268,5,0,1,268,1,268,0.0,546.0,268,1.0,<=>
2895,ZMO1_ZMO0928,ZCP4_0385,98.81,336,4,0,1,336,1,336,0.0,675.0,336,1.0,<=>
2896,ZMO1_ZMO0930,ZCP4_0384,99.296,142,1,0,1,142,1,142,3.7399999999999995e-104,290.0,142,1.0,<=>
2897,ZMO1_ZMO0931,ZCP4_0383,98.63,73,1,0,1,73,1,73,2.23e-50,148.0,73,1.0,<=>
2898,ZMO1_ZMO0932,ZCP4_0382,98.37,184,3,0,1,184,1,184,4.62e-136,374.0,184,1.0,<=>
2899,ZMO1_ZMO0934,ZCP4_0381,97.222,108,3,0,1,108,1,108,1.8e-78,222.0,108,1.0,<=>
2900,ZMO1_ZMO0935,ZCP4_0380,99.048,210,2,0,1,210,1,210,5.69e-158,431.0,210,1.0,<=>
2903,ZMO1_ZMO0936,ZCP4_0379,99.662,296,1,0,1,296,1,296,0.0,579.0,296,1.0,<=>
2904,ZMO1_ZMO0937,ZCP4_0378,99.509,407,2,0,1,407,1,407,0.0,845.0,407,1.0,<=>
2905,ZMO1_ZMO0938,ZCP4_0377,98.785,576,7,0,1,576,1,576,0.0,1185.0,576,1.0,<=>
2907,ZMO1_ZMO0939,ZCP4_0376,99.538,433,2,0,1,433,1,433,0.0,887.0,433,1.0,<=>
2908,ZMO1_ZMO0940,ZCP4_0375,99.398,166,1,0,1,166,1,166,1.46e-119,330.0,166,1.0,<=>
2909,ZMO1_ZMO0941,ZCP4_0374,99.399,333,2,0,1,333,1,333,0.0,687.0,333,1.0,<=>
2913,ZMO1_ZMO0942,ZCP4_0372,99.414,512,3,0,1,512,1,512,0.0,1064.0,512,1.0,<=>
2914,ZMO1_ZMO0945,ZCP4_0370,98.983,295,3,0,1,295,1,295,0.0,600.0,295,1.0,<=>
2915,ZMO1_ZMO0946,ZCP4_0368,99.797,492,1,0,1,492,1,492,0.0,991.0,492,1.0,<=>
2916,ZMO1_ZMO0947,ZCP4_0367,99.065,321,3,0,1,321,1,321,0.0,656.0,321,1.0,<=>
2919,ZMO1_ZMO0948,ZCP4_0366,100.0,210,0,0,1,210,1,210,6.919999999999999e-159,434.0,210,1.0,<=>
2920,ZMO1_ZMO0949,ZCP4_0365,100.0,422,0,0,1,422,1,422,0.0,854.0,422,1.0,<=>
2927,ZMO1_ZMO0950,ZCP4_0364,97.044,203,6,0,1,203,1,203,3.23e-149,409.0,203,1.0,<=>
2928,ZMO1_ZMO0951,ZCP4_0363,99.298,285,2,0,1,285,1,285,0.0,598.0,285,1.0,<=>
2929,ZMO1_ZMO0952,ZCP4_0362,100.0,152,0,0,1,152,1,152,1.4899999999999999e-111,309.0,152,1.0,<=>
2931,ZMO1_ZMO0956,ZCP4_0359,99.495,198,1,0,1,198,1,198,5.72e-149,407.0,198,1.0,<=>
2932,ZMO1_ZMO0957,ZCP4_0358,100.0,418,0,0,1,418,1,418,0.0,845.0,418,1.0,<=>
2933,ZMO1_ZMO0958,ZCP4_0357,98.208,279,5,0,1,279,1,279,0.0,572.0,279,1.0,<=>
2934,ZMO1_ZMO0959,ZCP4_0356,99.597,248,1,0,1,248,1,248,0.0,515.0,248,1.0,<=>
2937,ZMO1_ZMO0961,ZCP4_0355,100.0,164,0,0,1,164,1,164,3.78e-122,337.0,164,1.0,<=>
2939,ZMO1_ZMO0962,ZCP4_0354,97.9,381,8,0,1,381,1,381,0.0,768.0,381,1.0,<=>
2940,ZMO1_ZMO0963,ZCP4_0353,98.565,209,3,0,1,209,1,209,1.1e-155,425.0,209,1.0,<=>
2942,ZMO1_ZMO0964,ZCP4_0352,100.0,477,0,0,1,477,1,477,0.0,963.0,477,1.0,<=>
2949,ZMO1_ZMO0965,ZCP4_0351,100.0,401,0,0,1,401,1,401,0.0,815.0,401,1.0,<=>
2952,ZMO1_ZMO0966,ZCP4_0350,100.0,533,0,0,1,533,1,533,0.0,1076.0,533,1.0,<=>
2958,ZMO1_ZMO0967,ZCP4_0349,99.749,398,1,0,1,398,1,398,0.0,792.0,398,1.0,<=>
2959,ZMO1_ZMO0968,ZCP4_0348,100.0,75,0,0,1,75,1,75,2.3699999999999997e-54,159.0,75,1.0,<=>
2960,ZMO1_ZMO0969,ZCP4_0347,100.0,441,0,0,1,441,8,448,0.0,863.0,441,1.0,<=>
2961,ZMO1_ZMO0970,ZCP4_0346,99.464,373,2,0,1,373,1,373,0.0,768.0,373,1.0,<=>
2963,ZMO1_ZMO0971,ZCP4_0345,98.813,337,4,0,1,337,1,337,0.0,689.0,337,1.0,<=>
2964,ZMO1_ZMO0972,ZCP4_0344,100.0,384,0,0,1,384,1,384,0.0,784.0,384,1.0,<=>
2966,ZMO1_ZMO0973,ZCP4_0343,99.79,476,1,0,1,476,1,476,0.0,989.0,476,1.0,<=>
2969,ZMO1_ZMO0974,ZCP4_0342,100.0,281,0,0,1,281,1,281,0.0,570.0,281,1.0,<=>
2970,ZMO1_ZMO0975,ZCP4_0341,100.0,329,0,0,1,329,1,329,0.0,650.0,329,1.0,<=>
2971,ZMO1_ZMO0976,ZCP4_0339,99.412,340,2,0,1,340,1,340,0.0,694.0,340,1.0,<=>
2977,ZMO1_ZMO0978,ZCP4_0338,98.007,301,6,0,1,301,1,301,0.0,599.0,301,1.0,<=>
2978,ZMO1_ZMO0979,ZCP4_0337,99.858,703,1,0,1,703,1,703,0.0,1453.0,703,1.0,<=>
2994,ZMO1_ZMO0980,ZCP4_0336,99.729,369,1,0,1,369,1,369,0.0,746.0,369,1.0,<=>
2995,ZMO1_ZMO0981,ZCP4_0335,99.057,530,5,0,1,530,1,530,0.0,1077.0,530,1.0,<=>
3048,ZMO1_ZMO0982,ZCP4_0334,97.059,272,8,0,1,272,1,272,0.0,516.0,272,1.0,<=>
3049,ZMO1_ZMO0983,ZCP4_0333,98.663,823,11,0,1,823,1,823,0.0,1640.0,823,1.0,<=>
3050,ZMO1_ZMO0984,ZCP4_0332,98.969,291,3,0,1,291,1,291,0.0,591.0,291,1.0,<=>
3053,ZMO1_ZMO0985,ZCP4_0331,99.608,255,1,0,1,255,1,255,0.0,519.0,255,1.0,<=>
3054,ZMO1_ZMO0986,ZCP4_0330,99.765,425,1,0,1,425,1,425,0.0,879.0,425,1.0,<=>
3055,ZMO1_ZMO0987,ZCP4_0329,100.0,161,0,0,1,161,1,161,1.19e-118,328.0,161,1.0,<=>
3056,ZMO1_ZMO2009,ZCP4_0328,98.077,52,1,0,1,52,1,52,2.2900000000000002e-32,101.0,52,1.0,<=>
3057,ZMO1_ZMO0988,ZCP4_0327,100.0,65,0,0,1,65,1,65,2e-40,122.0,65,1.0,<=>
3058,ZMO1_ZMO0989,ZCP4_0326,100.0,162,0,0,1,162,1,162,1.0399999999999999e-119,330.0,162,1.0,<=>
3059,ZMO1_ZMO0992,ZCP4_0325,98.87,531,6,0,1,531,1,531,0.0,1086.0,531,1.0,<=>
3061,ZMO1_ZMO0994,ZCP4_0324,99.419,172,1,0,1,172,1,172,6.31e-120,332.0,172,1.0,<=>
3062,ZMO1_ZMO0996,ZCP4_0323,99.737,380,1,0,1,380,1,380,0.0,768.0,380,1.0,<=>
3063,ZMO1_ZMO0997,ZCP4_0322,100.0,208,0,0,1,208,1,208,1.45e-150,412.0,208,1.0,<=>
3064,ZMO1_ZMO0998,ZCP4_0321,100.0,179,0,0,1,179,1,179,6.18e-134,368.0,180,0.9944444444444445,<=>
3065,ZMO1_ZMO0999,ZCP4_0320,99.088,329,3,0,1,329,1,329,0.0,659.0,329,1.0,<=>
3066,ZMO1_ZMO1000,ZCP4_0319,99.868,759,1,0,1,759,1,759,0.0,1560.0,759,1.0,<=>
3067,ZMO1_ZMO1001,ZCP4_0318,99.798,496,1,0,2,497,1,496,0.0,990.0,497,0.9979879275653923,<=>
3068,ZMO1_ZMO1002,ZCP4_0317,99.775,445,1,0,1,445,1,445,0.0,904.0,445,1.0,<=>
3070,ZMO1_ZMO1003,ZCP4_0316,99.293,283,2,0,1,283,1,283,0.0,568.0,283,1.0,<=>
3071,ZMO1_ZMO1004,ZCP4_0315,99.07,215,2,0,1,215,1,215,1.57e-161,441.0,215,1.0,<=>
3072,ZMO1_ZMO1005,ZCP4_0314,100.0,382,0,0,1,382,1,382,0.0,794.0,382,1.0,<=>
3073,ZMO1_ZMO1006,ZCP4_0313,99.728,368,1,0,1,368,1,368,0.0,756.0,368,1.0,<=>
3074,ZMO1_ZMO1007,ZCP4_0312,100.0,287,0,0,1,287,1,287,0.0,596.0,287,1.0,<=>
3075,ZMO1_ZMO1008,ZCP4_0311,99.376,481,3,0,1,481,1,481,0.0,971.0,481,1.0,<=>
3076,ZMO1_ZMO1009,ZCP4_0310,99.237,262,2,0,1,262,1,262,0.0,533.0,262,1.0,<=>
3077,ZMO1_ZMO1010,ZCP4_0309,97.688,173,4,0,1,173,1,173,1.3299999999999999e-126,349.0,173,1.0,<=>
3078,ZMO1_ZMO1011,ZCP4_0307,98.361,61,1,0,1,61,1,61,2.8499999999999997e-41,124.0,61,1.0,<=>
3079,ZMO1_ZMO1012,ZCP4_0306,97.923,337,7,0,1,337,1,337,0.0,672.0,337,1.0,<=>
3081,ZMO1_ZMO1013,ZCP4_0305,99.01,202,2,0,1,202,1,202,8.78e-149,407.0,202,1.0,<=>
3083,ZMO1_ZMO1014,ZCP4_0304,100.0,72,0,0,1,72,1,72,2.66e-49,145.0,72,1.0,<=>
3084,ZMO1_ZMO1015,ZCP4_0303,99.038,208,2,0,1,208,1,208,1.24e-153,420.0,208,1.0,<=>
3085,ZMO1_ZMO1016,ZCP4_0302,100.0,315,0,0,1,315,1,315,0.0,642.0,315,1.0,<=>
3086,ZMO1_ZMO1017,ZCP4_0301,100.0,263,0,0,1,263,1,263,0.0,531.0,263,1.0,<=>
3116,ZMO1_ZMO1018,ZCP4_0300,100.0,366,0,0,1,366,1,366,0.0,742.0,366,1.0,<=>
3118,ZMO1_ZMO1019,ZCP4_0299,100.0,350,0,0,1,350,1,350,0.0,729.0,350,1.0,<=>
3119,ZMO1_ZMO1020,ZCP4_0298,99.491,393,2,0,1,393,1,393,0.0,811.0,393,1.0,<=>
3121,ZMO1_ZMO1021,ZCP4_0297,100.0,217,0,0,1,217,1,217,2.1500000000000003e-164,448.0,217,1.0,<=>
3123,ZMO1_ZMO1022,ZCP4_0296,99.425,348,2,0,1,348,1,348,0.0,712.0,348,1.0,<=>
3127,ZMO1_ZMO1023,ZCP4_0295,99.213,254,2,0,1,254,1,254,0.0,530.0,254,1.0,<=>
3128,ZMO1_ZMO1025,ZCP4_0294,100.0,672,0,0,1,672,1,672,0.0,1413.0,672,1.0,<=>
3129,ZMO1_ZMO1026,ZCP4_0293,100.0,62,0,0,1,62,1,62,3.15e-44,132.0,62,1.0,<=>
3130,ZMO1_ZMO1027,ZCP4_0292,99.0,200,2,0,1,200,1,200,2.68e-150,411.0,200,1.0,<=>
3132,ZMO1_ZMO1029,ZCP4_0291,99.016,305,3,0,1,305,1,305,0.0,624.0,305,1.0,<=>
3162,ZMO1_ZMO1030,ZCP4_0290,99.606,254,1,0,1,254,1,254,0.0,508.0,254,1.0,<=>
3163,ZMO1_ZMO1032,ZCP4_0289,99.488,391,2,0,1,391,1,391,0.0,807.0,391,1.0,<=>
3164,ZMO1_ZMO1033,ZCP4_0288,98.313,415,7,0,1,415,1,415,0.0,851.0,415,1.0,<=>
3167,ZMO1_ZMO1034,ZCP4_0287,99.024,205,1,1,1,204,1,205,5.7e-153,418.0,204,1.0049019607843137,<=>
3169,ZMO1_ZMO1036,ZCP4_0286,100.0,408,0,0,1,408,1,408,0.0,839.0,408,1.0,<=>
3171,ZMO1_ZMO1039,ZCP4_0284,99.674,613,2,0,1,613,1,613,0.0,1278.0,613,1.0,<=>
3172,ZMO1_ZMO1040,ZCP4_0283,99.346,1070,7,0,1,1070,1,1070,0.0,2204.0,1070,1.0,<=>
3178,ZMO1_ZMO1041,ZCP4_0281,97.826,184,4,0,1,184,1,184,2.4900000000000002e-132,364.0,184,1.0,<=>
3179,ZMO1_ZMO1042,ZCP4_0280,99.71,345,1,0,6,350,1,345,0.0,699.0,350,0.9857142857142858,<=>
3180,ZMO1_ZMO1043,ZCP4_0279,100.0,208,0,0,1,208,1,208,6.810000000000001e-156,426.0,208,1.0,<=>
