Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX5329193	SRR8526335	2019-02-04 06:43:12	2019-02-04 06:40:35	35305646	7061129200	35305646	200	2805		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/526/SRR8526335.sralite.1	AGABS	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183364	PRJNA457130		457130	SRS4323860	SAMN09064469	simple	542	Zymomonas mobilis	Gp0250110							no					JGI	SRA843713		public	4449EF93CDB6402D4249F0C05B55CB9B	3D9F70492BCE8C93B300AD45A3FE14CF		
SRX5329194	SRR8526334	2019-02-04 06:47:11	2019-02-04 06:44:06	36487288	7297457600	36487288	200	2904		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/526/SRR8526334.sralite.1	AGABP	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP183365	PRJNA457129		457129	SRS4323861	SAMN09064477	simple	542	Zymomonas mobilis	Gp0250109							no					JGI	SRA843713		public	4B316A0ECDE81F1F2C1E817905CC4C18	11C7C2DD2A1CFA20738C5A0659C0DD9D		
SRX6700162	SRR9951795	2019-10-29 17:07:21	2019-08-12 11:58:18	37358855	9414431460	37358855	252	3411		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/951/SRR9951795.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255720	SAMN12560683	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026880							no					GEO	SRA938527		public	36AFAF2362AA04AAC247303C09279002	09FF0AE4F62A44701BCF073185F6739D		
SRX6700163	SRR9951796	2019-10-29 17:07:21	2019-08-12 11:56:18	34246837	8630202924	34246837	252	3218		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/951/SRR9951796.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255721	SAMN12560682	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026881							no					GEO	SRA938527		public	D237776F27ECC8AC11FFF79CF19BA559	58614AB51F0BD3E340A6475AC4E3A592		
SRX6700164	SRR9951797	2019-10-29 17:07:21	2019-08-12 12:06:23	41675613	10502254476	41675613	252	3886		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/951/SRR9951797.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255722	SAMN12560681	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026882							no					GEO	SRA938527		public	BACD9C2373787725CEB26540A2DA62C1	B53CB4093CD6EA3D22E7307AD1A59C50		
SRX6700165	SRR9951798	2019-10-29 17:07:21	2019-08-12 11:59:01	42557864	10724581728	42557864	252	3950		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/951/SRR9951798.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255723	SAMN12560680	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026883							no					GEO	SRA938527		public	8773519DDE10CD38CFC39CA17A36358E	B700378EA21EA330D58E845D573D26A1		
SRX6700166	SRR9951799	2019-10-29 17:07:21	2019-08-12 11:55:55	36763815	9264481380	36763815	252	3440		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/951/SRR9951799.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255724	SAMN12560679	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026884							no					GEO	SRA938527		public	7DE0C0EF092B67514B85937A771E7CFD	F5222204E4A47739F5419D1F582AAA2E		
SRX6700167	SRR9951800	2019-10-29 17:07:21	2019-08-12 11:59:10	35190572	8868024144	35190572	252	3263		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/951/SRR9951800.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255725	SAMN12560678	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026885							no					GEO	SRA938527		public	E45913A8C56618B76B4F559FD6CD277A	DF20EB2F19BCEFED10734F84377BF502		
SRX6700168	SRR9951801	2019-10-29 17:07:21	2019-08-12 11:59:34	39959781	10069864812	39959781	252	3615		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/951/SRR9951801.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255726	SAMN12560677	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026886							no					GEO	SRA938527		public	0209AFAA9749B0684EE2C29B91CC66B1	4E5AA42AE7AE671B04031083851A5369		
SRX6700169	SRR9951802	2019-10-29 17:07:21	2019-08-12 11:56:42	35372372	8913837744	35372372	252	3377		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/951/SRR9951802.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255727	SAMN12560676	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026887							no					GEO	SRA938527		public	8438F2A92CE4379874B565E1903C6E36	7A5FD15CF72DDD037862916720382218		
SRX6700170	SRR9951803	2019-10-29 17:07:21	2019-08-12 11:59:06	41221985	10387940220	41221985	252	3805		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/951/SRR9951803.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255728	SAMN12560675	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026888							no					GEO	SRA938527		public	45C9BBCC073C03FBFBA2524DD64381BC	1EA6A11F4C4D6D3931D3D28917F6C607		
SRX6700171	SRR9951804	2019-10-29 17:07:22	2019-08-12 12:05:29	44531620	11221968240	44531620	252	4073		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/951/SRR9951804.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255729	SAMN12560674	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026889							no					GEO	SRA938527		public	17104D6ADC1474DC102D58F14CA31769	E2D2F20A43F53DCC3375C660550D30D9		
SRX6700172	SRR9951805	2019-10-29 17:07:22	2019-08-12 12:00:00	40413883	10184298516	40413883	252	3763		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/951/SRR9951805.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255730	SAMN12560673	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026890							no					GEO	SRA938527		public	60C5730303D61265591CFECC1882CDBA	B477222F9E137265F40D13F08233B692		
SRX6700173	SRR9951806	2019-10-29 17:07:22	2019-08-12 11:56:45	35211323	8873253396	35211323	252	3302		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/951/SRR9951806.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255731	SAMN12560672	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026891							no					GEO	SRA938527		public	E779B6F3A36064E2DA171FE9DD4042A7	92F1DB18E728622BA8BE95D28D78002F		
SRX6700174	SRR9951807	2019-10-29 17:07:22	2019-08-12 12:00:15	41194230	10380945960	41194230	252	3874		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/951/SRR9951807.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255732	SAMN12560671	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026892							no					GEO	SRA938527		public	F5DD299C2937624DBBEBDB19C8BABAFF	78D888A83A3ADBE45F49B2B208717DAC		
SRX6700175	SRR9951808	2019-10-29 17:07:22	2019-08-12 12:03:38	36758439	9263126628	36758439	252	3432		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/951/SRR9951808.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255733	SAMN12560670	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026893							no					GEO	SRA938527		public	3E59C1EA98C7A78E8AAF7C939887CA95	C044BD82EB0DF8AA9AE785CE54E3FBED		
SRX6700176	SRR9951809	2019-10-29 17:07:22	2019-08-12 12:01:31	41437418	10442229336	41437418	252	3782		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/951/SRR9951809.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255734	SAMN12560669	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026894							no					GEO	SRA938527		public	D08ED05B656CB088D797E53DD3EE6575	3A379EB8A565E73AF47E35748DB2549D		
SRX6700177	SRR9951810	2019-10-29 17:07:22	2019-08-12 11:50:14	29425882	7415322264	29425882	252	2722		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/951/SRR9951810.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255735	SAMN12560668	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026895							no					GEO	SRA938527		public	911BCE4F3CB4F2F0A104CEA271A2ECC4	A62B81466B3598222EA90B7C16535FD4		
SRX6700178	SRR9951811	2019-10-29 17:07:22	2019-08-12 11:52:41	29428781	7416052812	29428781	252	2756		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/951/SRR9951811.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255736	SAMN12560667	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026896							no					GEO	SRA938527		public	F9AFDC79C535186E581ED4CFC303564F	76AD325F50029BFEA3B3A773E341EC04		
SRX6700179	SRR9951812	2019-10-29 17:07:22	2019-08-12 12:01:24	40557986	10220612472	40557986	252	3766		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/951/SRR9951812.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255737	SAMN12560666	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026897							no					GEO	SRA938527		public	AE37083F8E30AF65B8AB06503BEE241C	8E36579C837CC7FC514B8B423618064E		
SRX6700180	SRR9951813	2019-10-29 17:07:22	2019-08-12 12:04:45	48302062	12172119624	48302062	252	4477		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/951/SRR9951813.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255738	SAMN12560665	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026898							no					GEO	SRA938527		public	BAFA10DA469002EC52653999AAF94CA8	AA25EC26A1FD46126F04F4B6B1BA4AED		
SRX6700181	SRR9951814	2019-10-29 17:07:22	2019-08-12 11:53:35	33933614	8551270728	33933614	252	3123		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/951/SRR9951814.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255739	SAMN12560699	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026899							no					GEO	SRA938527		public	35F3A0293DC4C1839D7CC7CD5389E5FB	A4A58E64DA19EB2820987DF8FBBDDC48		
SRX6700182	SRR9951815	2019-10-29 17:07:22	2019-08-12 12:05:11	44142686	11123956872	44142686	252	4082		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/951/SRR9951815.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255740	SAMN12560698	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026900							no					GEO	SRA938527		public	E019E97F8C14E31469757857E5D97C4E	37F6B7BF626332674F5CD68FBE52B8E6		
SRX6700183	SRR9951816	2019-10-29 17:07:22	2019-08-12 11:53:52	30265252	7626843504	30265252	252	2770		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/951/SRR9951816.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255741	SAMN12560697	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026901							no					GEO	SRA938527		public	4987F2C60B616C603FAE1474F1970CD6	4160FA8FB36DF60B1D70970EBEE672DF		
SRX6700184	SRR9951817	2019-10-29 17:07:22	2019-08-12 12:03:57	40303368	10156448736	40303368	252	3754		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/951/SRR9951817.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255742	SAMN12560696	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026902							no					GEO	SRA938527		public	48BD84F60CFD3A0BF0498579F2532978	F8FE6EDB8CD99B77D89D1FC76A6AB9E9		
SRX6700185	SRR9951818	2019-10-29 17:07:22	2019-08-12 11:59:44	38994162	9826528824	38994162	252	3619		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/951/SRR9951818.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP218110	PRJNA559842	3.0	559842	SRS5255743	SAMN12560695	simple	120045	Zymomonas mobilis subsp. mobilis	GSM4026903							no					GEO	SRA938527		public	2B9E6079EA7EFF3D7C7A0CF8BD78CC31	ED5EE7EA5139291276BBAE8D6663E0B9		
SRX6922015	SRR10201887	2024-07-11 00:11:34	2019-09-30 07:19:35	9479933	2843979900	9479933	300	1189		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201887/SRR10201887.lite.1	ZM4-24-1	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452957	SAMN12871547	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_24_1, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	18BE66BB13208C439DE4BAECE04F8684	2C5CD16D2A4E73464E7FF69F316E4F82		
SRX6922016	SRR10201886	2024-07-11 00:11:35	2019-09-30 07:17:25	5830798	1749239400	5830798	300	737		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201886/SRR10201886.lite.1	ZM4-24-2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452958	SAMN12871548	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_24_2, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	38FE57B064ECDBD8AC046596F9C64B41	19872BFADA8686F3ED4F245B539C7FEE		
SRX6922017	SRR10201885	2024-07-11 00:11:35	2019-09-30 07:20:28	10739613	3221883900	10739613	300	1287		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201885/SRR10201885.lite.1	ZM4-40-2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452959	SAMN12871557	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_40_2, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	FFDD54A5D98B55BDC6AED44E4F0A4D16	480F8B71A8C0BB55EAF5D1D50764C41C		
SRX6922018	SRR10201884	2024-07-11 00:11:35	2019-09-30 07:19:09	8107854	2432356200	8107854	300	976		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201884/SRR10201884.lite.1	ZM4-40-3	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452960	SAMN12871558	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_40_3, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	1FBA174AC6369591CF072BFF96D02821	5AD3EDE5D651E551FB77183D75EB8F47		
SRX6922019	SRR10201883	2024-07-11 00:11:35	2019-09-30 07:21:43	14503864	4351159200	14503864	300	1761		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201883/SRR10201883.lite.1	ZM4-45-1	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452961	SAMN12871559	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_45_1, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	307CE812F822A23F40F86C31E54F12FC	0385D99DD82FF5DF19E52BF0C71366D2		
SRX6922020	SRR10201882	2024-07-11 00:11:35	2019-09-30 07:18:44	8870399	2661119700	8870399	300	1079		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201882/SRR10201882.lite.1	ZM4-45-2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452962	SAMN12871560	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_45_2, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	99789B0ED8723DCC896B5E1BFDE82581	95C4E349E7278D8855ED035458A5FCFE		
SRX6922021	SRR10201881	2024-07-11 00:11:35	2019-09-30 07:20:38	10970213	3291063900	10970213	300	1326		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201881/SRR10201881.lite.1	ZM4-45-3	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452963	SAMN12871561	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_45_3, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	4E91E8F230A291171F497B065F6BF43F	88AE6278E4E82BC15A8059CFBAC6ACBA		
SRX6922022	SRR10201880	2024-07-11 00:11:35	2019-09-30 07:20:04	10081474	3024442200	10081474	300	1235		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201880/SRR10201880.lite.1	ZM4-24-3	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452964	SAMN12871549	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_24_3, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	0F3EEAA7E181C7100AA68D5D356910EA	B634F19D04DD27F5B7D26B8032FEA653		
SRX6922023	SRR10201879	2024-07-11 00:11:35	2019-09-30 07:18:53	8890888	2667266400	8890888	300	1082		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201879/SRR10201879.lite.1	ZM4-30-1	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452965	SAMN12871550	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_30_1, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	BBE76A31234B62E2D3B40E19D098B880	2196FED52282D606335D2DBB0E417FC4		
SRX6922024	SRR10201878	2024-07-11 00:11:35	2019-09-30 07:19:34	9580513	2874153900	9580513	300	1147		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201878/SRR10201878.lite.1	ZM4-30-2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452966	SAMN12871551	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_30_2, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	AEB6D72567D4D62AC7DA392FC66AFC11	2996D6D030D759C7C1AEE6F38883BF75		
SRX6922025	SRR10201877	2024-07-11 00:11:35	2019-09-30 07:19:29	9433735	2830120500	9433735	300	1127		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201877/SRR10201877.lite.1	ZM4-30-3	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452967	SAMN12871552	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_30_3, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	6C1696D39E8206050974BC192E73FF5C	B0EDB78EFB4066B88EF32CC55098C7A0		
SRX6922026	SRR10201876	2024-07-11 00:11:36	2019-09-30 07:21:16	11954856	3586456800	11954856	300	1649		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201876/SRR10201876.lite.1	ZM4-36-1	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452968	SAMN12871553	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_36_1, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	A0364AA4028A38FEB6FF7260A3F2C140	83A27B3C0B622F9A7B5CC7C8DCDE08DE		
SRX6922027	SRR10201875	2024-07-11 00:11:36	2019-09-30 07:21:19	11997303	3599190900	11997303	300	1658		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201875/SRR10201875.lite.1	ZM4-36-2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452969	SAMN12871554	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_36_2, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	07D8E6550F7A5FD5B26649341AE9FB06	ED30BECD9E1C8C963F070EAAA2479523		
SRX6922028	SRR10201874	2024-07-11 00:11:36	2019-09-30 07:20:08	9979435	2993830500	9979435	300	1380		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201874/SRR10201874.lite.1	ZM4-36-3	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452970	SAMN12871555	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_36_3, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	42A27013A4A96FDB07796D798A6291E4	B8A9C38BA4DE88DF116F5E80CD8321BE		
SRX6922029	SRR10201873	2024-07-11 00:11:36	2019-09-30 07:19:15	9439806	2831941800	9439806	300	1137		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR010/10201/SRR10201873/SRR10201873.lite.1	ZM4-40-1	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP223669	PRJNA574908		574908	SRS5452971	SAMN12871556	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ZM4_Temp_40_1, RNA-Seq							no					HUBEI UNIVERSITY	SRA969772		public	28806066F760159E9598DC37876CDA9C	DB07E4F7BEEFDCFC236ED3C13C9653C1		
SRX7101023	SRR10400958	2020-07-11 10:33:20	2019-11-06 10:15:38	38601924	9727684848	38601924	252	3683		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10400/SRR10400958/SRR10400958.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613280	SAMN13198732	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150213							no					GEO	SRA991514		public	6DFBF5473900F7C3E9016426A574123A	BC93EE11BDE7FCCCC7AF93ADCE332AA4		
