,imodulon,GO_term,pvalue,qvalue,precision,recall,f1score,TP,target_set_size,imodulon_size
571,63,ribosomal large subunit biogenesis,1.1065416526156013e-27,5.0965464283386905e-25,0.1306532663316583,0.5777777777777777,0.21311475409836067,26.0,74.0,199.0
572,63,maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA,1.798883973562116e-26,7.648024401444473e-24,0.11557788944723618,0.6571428571428571,0.19658119658119658,23.0,50.0,199.0
573,63,endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA,2.3769889556563275e-21,9.384012827080374e-19,0.10050251256281408,0.5714285714285714,0.17094017094017094,20.0,45.0,199.0
574,63,endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA,2.0441315127054663e-18,7.531943247148741e-16,0.08040201005025126,0.64,0.14285714285714285,16.0,31.0,199.0
575,63,endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA,5.160717796303375e-18,1.782705453760547e-15,0.08040201005025126,0.6153846153846154,0.14222222222222222,16.0,32.0,199.0
576,63,U3 snoRNA binding,1.7402308116097255e-17,5.657797468098208e-15,0.06030150753768844,0.9230769230769231,0.11320754716981131,12.0,18.0,199.0
577,63,RNA binding,2.037147441585051e-17,6.2551743942447645e-15,0.23115577889447236,0.13813813813813813,0.17293233082706766,46.0,634.0,199.0
578,63,snoRNA binding,3.209607854361532e-15,9.33658032160852e-13,0.05527638190954774,0.8461538461538461,0.10377358490566038,11.0,21.0,199.0
579,63,nucleic acid binding,3.8921050191905e-14,1.0755832220532948e-11,0.1407035175879397,0.18666666666666668,0.16045845272206302,28.0,181.0,199.0
580,63,ribonucleoprotein complex,8.196950314761659e-14,2.1573592566517944e-11,0.19095477386934673,0.13240418118466898,0.15637860082304528,38.0,306.0,199.0
581,63,ribosomal large subunit export from nucleus,3.0725032677885636e-13,7.718966164121542e-11,0.06532663316582915,0.5,0.11555555555555558,13.0,58.0,199.0
582,63,maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA,3.5648636932585385e-12,8.566522448973888e-10,0.05025125628140704,0.6666666666666666,0.09345794392523364,10.0,18.0,199.0
583,63, small subunit precursor,2.177376084572186e-11,5.014315674762697e-09,0.05025125628140704,0.5882352941176471,0.0925925925925926,10.0,27.0,199.0
584,63,t-UTP complex,4.163136855358304e-11,9.203862959826139e-09,0.035175879396984924,1.0,0.06796116504854369,7.0,9.0,199.0
585,63,nucleoplasm,4.517709291892169e-11,9.603607406264623e-09,0.07035175879396985,0.32558139534883723,0.11570247933884298,14.0,48.0,199.0
586,63,ribosomal small subunit biogenesis,8.898538237377371e-10,1.8215637347401751e-07,0.05527638190954774,0.3793103448275862,0.09649122807017545,11.0,48.0,199.0
587,63,RNA helicase activity,7.049289220371241e-09,1.3914793400354233e-06,0.05025125628140704,0.37037037037037035,0.08849557522123895,10.0,83.0,199.0
588,63,ribosomal large subunit assembly,3.297033792979739e-08,6.264455769678845e-06,0.05025125628140704,0.3225806451612903,0.08695652173913043,10.0,47.0,199.0
589,63,rDNA heterochromatin,3.4002835731927874e-08,6.264455769678845e-06,0.03015075376884422,0.75,0.057971014492753624,6.0,8.0,199.0
590,63,mRNA binding,3.601111431284875e-08,6.420433187326291e-06,0.10552763819095477,0.1346153846153846,0.11830985915492957,21.0,233.0,199.0
591,63,assembly of large subunit precursor of preribosome,3.944972117147226e-08,6.813706528585224e-06,0.02512562814070352,1.0,0.049019607843137254,5.0,6.0,199.0
592,63,positive regulation of transcription by RNA polymerase I,1.1696442286779449e-07,1.90135989761853e-05,0.035175879396984924,0.5,0.06572769953051642,7.0,20.0,199.0
593,63,large ribosomal subunit rRNA binding,1.1696442286779449e-07,1.90135989761853e-05,0.035175879396984924,0.5,0.06572769953051642,7.0,15.0,199.0
594,63, acting on RNA,5.15643867144399e-07,7.499904351860771e-05,0.03015075376884422,0.5454545454545454,0.057142857142857134,6.0,15.0,199.0
595,63,rRNA binding,4.844565100474222e-07,7.499904351860771e-05,0.05025125628140704,0.25,0.08368200836820085,10.0,78.0,199.0
596,63,RNA polymerase I complex,5.15643867144399e-07,7.499904351860771e-05,0.03015075376884422,0.5454545454545454,0.057142857142857134,6.0,36.0,199.0
597,63,RNA polymerase I activity,5.15643867144399e-07,7.499904351860771e-05,0.03015075376884422,0.5454545454545454,0.057142857142857134,6.0,22.0,199.0
598,63,rRNA primary transcript binding,1.0027089247113337e-06,0.00014210185197127028,0.03015075376884422,0.5,0.05687203791469194,6.0,15.0,199.0
599,63,RNA processing,1.4271721122331085e-06,0.00019719950660780977,0.04522613065326633,0.2571428571428571,0.07692307692307694,9.0,49.0,199.0
600,63,cellular nitrogen compound metabolic process,2.3421339206223666e-06,0.00031573107754341025,0.04020100502512563,0.2857142857142857,0.07048458149779735,8.0,28.0,199.0
601,63,DNA-directed RNA polymerase complex,4.626593373722189e-06,0.0006088376565848223,0.035175879396984924,0.3181818181818182,0.06334841628959277,7.0,22.0,199.0
602,63,Pwp2p-containing subcomplex of 90S preribosome,5.868904672694256e-06,0.0007543589796739803,0.020100502512562814,0.8,0.03921568627450981,4.0,14.0,199.0
603,63,transcription by RNA polymerase I,7.767217588235585e-06,0.0009756684456858654,0.03015075376884422,0.375,0.05581395348837209,6.0,22.0,199.0
604,63,tRNA binding,1.1512462703338105e-05,0.001413986252474438,0.04020100502512563,0.23529411764705882,0.06866952789699571,8.0,51.0,199.0
605,63,methyltransferase activity,1.2574367253972305e-05,0.0014786920811213813,0.05527638190954774,0.16176470588235295,0.08239700374531837,11.0,124.0,199.0
606,63,methylation,1.2574367253972305e-05,0.0014786920811213813,0.05527638190954774,0.16176470588235295,0.08239700374531837,11.0,81.0,199.0
607,63,box C/D RNP complex,1.7146164847274318e-05,0.0019743094398101077,0.020100502512562814,0.6666666666666666,0.039024390243902446,4.0,31.0,199.0
608,63,Mpp10 complex,3.6646047447311164e-05,0.004133524576352833,0.01507537688442211,1.0,0.0297029702970297,3.0,7.0,199.0
609,63,ribonucleoprotein complex binding,3.89622480801838e-05,0.0043068869027835174,0.020100502512562814,0.5714285714285714,0.038834951456310676,4.0,9.0,199.0
610,63,nucleolar large rRNA transcription by RNA polymerase I,4.076188545226333e-05,0.004417469429307048,0.02512562814070352,0.38461538461538464,0.04716981132075472,5.0,36.0,199.0
611,63,primary metabolic process,4.544347249182269e-05,0.004830116778121231,0.04522613065326633,0.17307692307692307,0.07171314741035857,9.0,52.0,199.0
612,63,helicase activity,7.349921868998501e-05,0.007664720409425417,0.05025125628140704,0.14705882352941177,0.0749063670411985,10.0,83.0,199.0
613,63,tRNA processing,9.545803284803367e-05,0.009770306436131148,0.05527638190954774,0.13095238095238096,0.07773851590106008,11.0,124.0,199.0
614,63,ribonucleoprotein complex biogenesis,0.00013303990460606274,0.01336930095923107,0.020100502512562814,0.4444444444444444,0.038461538461538464,4.0,9.0,199.0
615,63,endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA,0.00014296816765435575,0.013392967163146172,0.01507537688442211,0.75,0.02955665024630542,3.0,4.0,199.0
616,63,rRNA methyltransferase activity,0.00014296816765435575,0.013392967163146172,0.01507537688442211,0.75,0.02955665024630542,3.0,7.0,199.0
617,63,rRNA modification,0.00014296816765435575,0.013392967163146172,0.01507537688442211,0.75,0.02955665024630542,3.0,6.0,199.0
618,63,PeBoW complex,0.00014296816765435575,0.013392967163146172,0.01507537688442211,0.75,0.02955665024630542,3.0,11.0,199.0
619,63,macromolecule metabolic process,0.0001601182866203432,0.014749562835843947,0.04020100502512563,0.16666666666666666,0.06477732793522267,8.0,48.0,199.0
620,63,maturation of 5.8S rRNA,0.00034861706213046046,0.031586991842541885,0.01507537688442211,0.6,0.029411764705882356,3.0,5.0,199.0
621,63,ATP-dependent activity,0.00046968392512668585,0.041870049260890205,0.03015075376884422,0.1935483870967742,0.05217391304347826,6.0,43.0,199.0
622,63,rRNA methylation,0.0006800879593999224,0.05966422462862494,0.01507537688442211,0.5,0.02926829268292683,3.0,16.0,199.0
623,63,protein-RNA complex remodeling,0.001108682450682425,0.08880707108582264,0.010050251256281407,1.0,0.01990049751243781,2.0,2.0,199.0
624,63,exonucleolytic trimming to generate mature 5'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA,0.001108682450682425,0.08880707108582264,0.010050251256281407,1.0,0.01990049751243781,2.0,2.0,199.0
625,63,small-subunit processome assembly,0.001108682450682425,0.08880707108582264,0.010050251256281407,1.0,0.01990049751243781,2.0,3.0,199.0
626,63,endonucleolytic cleavage in ITS1 upstream of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA,0.001108682450682425,0.08880707108582264,0.010050251256281407,1.0,0.01990049751243781,2.0,2.0,199.0
627,63,box H/ACA snoRNA binding,0.001108682450682425,0.08880707108582264,0.010050251256281407,1.0,0.01990049751243781,2.0,5.0,199.0
628,63,UMP salvage,0.001108682450682425,0.08880707108582264,0.010050251256281407,1.0,0.01990049751243781,2.0,2.0,199.0
629,63,peptidyl-diphthamide biosynthetic process from peptidyl-histidine,0.0011609322429025474,0.09037285220454055,0.01507537688442211,0.42857142857142855,0.029126213592233007,3.0,24.0,199.0
630,63,RNA methylation,0.0011609322429025474,0.09037285220454055,0.01507537688442211,0.42857142857142855,0.029126213592233007,3.0,9.0,199.0
631,63,maturation of SSU-rRNA,0.0012306543020910573,0.09317570311859279,0.020100502512562814,0.26666666666666666,0.03738317757009346,4.0,23.0,199.0
632,63,maturation of LSU-rRNA,0.0012306543020910573,0.09317570311859279,0.020100502512562814,0.26666666666666666,0.03738317757009346,4.0,15.0,199.0
633,64,structural constituent of cell wall,1.5998644140629567e-10,8.842450616525961e-07,0.13043478260869565,0.25,0.1714285714285714,9.0,53.0,69.0
634,64,steroid metabolic process,3.0298038048535943e-09,8.372862814712908e-06,0.10144927536231885,0.3181818181818182,0.15384615384615385,7.0,22.0,69.0
635,64,sterol biosynthetic process,1.1266097976799248e-08,2.075590783925648e-05,0.10144927536231885,0.2692307692307692,0.1473684210526316,7.0,38.0,69.0
636,64,membrane,4.892657357056767e-08,6.760429303113188e-05,0.5507246376811594,0.02592087312414734,0.049511400651465795,38.0,2450.0,69.0
637,64,steroid biosynthetic process,1.2426816626894702e-07,0.00013736603099369403,0.08695652173913043,0.2727272727272727,0.13186813186813187,6.0,23.0,69.0
638,64,oxidoreductase activity,1.9390531186538683e-07,0.00015310209409714187,0.2028985507246377,0.06222222222222222,0.09523809523809523,14.0,597.0,69.0
639,64,ergosterol biosynthetic process,1.6660434310898585e-07,0.00015310209409714187,0.08695652173913043,0.2608695652173913,0.13043478260869565,6.0,61.0,69.0
640,64,fungal-type cell wall organization,2.6666953852292565e-07,0.00018423531742702625,0.14492753623188406,0.09523809523809523,0.11494252873563218,10.0,167.0,69.0
641,64,fungal-type cell wall,6.036770091582809e-07,0.00037072475884642424,0.13043478260869565,0.10227272727272728,0.11464968152866244,9.0,143.0,69.0
642,64,iron ion binding,7.095828370461158e-07,0.00039218643403538824,0.07246376811594203,0.3125,0.11764705882352941,5.0,29.0,69.0
643,64,extracellular region,8.849140471743872e-07,0.0004446290853393489,0.13043478260869565,0.09782608695652174,0.11180124223602485,9.0,153.0,69.0
644,64,heme binding,5.133314089168461e-06,0.0023643189142361735,0.07246376811594203,0.21739130434782608,0.10869565217391303,5.0,55.0,69.0
645,64,cell periphery,7.1077782057368776e-06,0.003021899241777517,0.17391304347826086,0.05405405405405406,0.08247422680412371,12.0,228.0,69.0
646,64,lipid biosynthetic process,1.08622581269373e-05,0.004288264333398747,0.057971014492753624,0.3076923076923077,0.0975609756097561,4.0,13.0,69.0
647,64,lipid metabolic process,1.3962990635948131e-05,0.004832475107494427,0.13043478260869565,0.0703125,0.09137055837563451,9.0,145.0,69.0
648,64,endoplasmic reticulum membrane,1.3989434000345725e-05,0.004832475107494427,0.2028985507246377,0.043478260869565216,0.07161125319693094,14.0,494.0,69.0
649,64,cellular lipid metabolic process,3.49140331418911e-05,0.011351168304425419,0.057971014492753624,0.23529411764705882,0.0930232558139535,4.0,22.0,69.0
650,64,endoplasmic reticulum,4.008494233816141e-05,0.012308304239056562,0.2608695652173913,0.03237410071942446,0.0576,18.0,1111.0,69.0
651,64,sphingosine hydroxylase activity,0.00013202218310242082,0.03840455821089894,0.028985507246376812,1.0,0.05633802816901409,2.0,2.0,69.0
652,64,electron transfer activity,0.00016800831093935706,0.046429096728091326,0.043478260869565216,0.3,0.07594936708860758,3.0,23.0,69.0
653,65,karyogamy involved in conjugation with cellular fusion,4.2444519550949756e-11,2.345908595580993e-07,0.1875,0.42857142857142855,0.26086956521739124,6.0,19.0,32.0
654,65,cytogamy,8.454572592756269e-08,0.00023364211360081948,0.125,0.4444444444444444,0.1951219512195122,4.0,14.0,32.0
655,65,extracellular region,4.068922903944989e-07,0.0007496312296701318,0.21875,0.07608695652173914,0.11290322580645162,7.0,153.0,32.0
656,65,cell adhesion,1.3947605344876006e-06,0.0019272103685282422,0.09375,0.6,0.16216216216216214,3.0,7.0,32.0
657,65,fungal-type cell wall,5.799312491131208e-06,0.005342133356413699,0.1875,0.06818181818181818,0.09999999999999999,6.0,143.0,32.0
658,65,response to pheromone,5.636537356690589e-06,0.005342133356413699,0.125,0.17391304347826086,0.14545454545454545,4.0,23.0,32.0
659,65,mating projection tip,1.219211754104478e-05,0.0096265476641935,0.1875,0.06,0.09090909090909091,6.0,127.0,32.0
660,65,agglutination involved in conjugation with cellular fusion,2.7912618422336225e-05,0.015427304202025233,0.0625,1.0,0.11764705882352941,2.0,4.0,32.0
661,65,cell adhesion molecule binding,2.7912618422336225e-05,0.015427304202025233,0.0625,1.0,0.11764705882352941,2.0,5.0,32.0
662,65,nuclear membrane fusion involved in karyogamy,2.7912618422336225e-05,0.015427304202025233,0.0625,1.0,0.11764705882352941,2.0,2.0,32.0
663,65,conjugation with cellular fusion,4.912676151571694e-05,0.02468396462703341,0.09375,0.21428571428571427,0.13043478260869562,3.0,15.0,32.0
664,65,mating pheromone activity,8.345685575398189e-05,0.035482003211712146,0.0625,0.6666666666666666,0.11428571428571428,2.0,7.0,32.0
665,65,pheromone activity,8.345685575398189e-05,0.035482003211712146,0.0625,0.6666666666666666,0.11428571428571428,2.0,3.0,32.0
666,65,pheromone-dependent signal transduction involved in conjugation with cellular fusion,0.00012841385242276797,0.05069595445290276,0.09375,0.15789473684210525,0.11764705882352941,3.0,29.0,32.0
667,65,regulation of termination of mating projection growth,0.00016635376374367117,0.0612958168140847,0.0625,0.5,0.1111111111111111,2.0,4.0,32.0
668,65,cell morphogenesis involved in conjugation with cellular fusion,0.0002763264325497735,0.09545351204391238,0.0625,0.4,0.10810810810810811,2.0,5.0,32.0
669,68,'de novo' IMP biosynthetic process,3.9527562612887416e-11,2.1846883856142875e-07,0.1724137931034483,0.7142857142857143,0.2777777777777778,5.0,24.0,29.0
670,68,purine nucleotide biosynthetic process,2.102097895645984e-08,5.8091475346176764e-05,0.1724137931034483,0.2631578947368421,0.20833333333333334,5.0,38.0,29.0
671,68,one-carbon metabolic process,9.294368363320879e-08,0.00017123324648024834,0.13793103448275862,0.4,0.20512820512820515,4.0,16.0,29.0
672,68,purine-containing compound metabolic process,2.284782878925089e-05,0.01803999281688424,0.06896551724137931,1.0,0.12903225806451613,2.0,2.0,29.0
673,68,glycine cleavage complex,2.284782878925089e-05,0.01803999281688424,0.06896551724137931,1.0,0.12903225806451613,2.0,4.0,29.0
674,68,glycine catabolic process,2.284782878925089e-05,0.01803999281688424,0.06896551724137931,1.0,0.12903225806451613,2.0,2.0,29.0
675,68,glycine decarboxylation via glycine cleavage system,2.284782878925089e-05,0.01803999281688424,0.06896551724137931,1.0,0.12903225806451613,2.0,5.0,29.0
676,68,glutaminase complex,6.833647583954591e-05,0.03776957019651703,0.06896551724137931,0.6666666666666666,0.125,2.0,4.0,29.0
677,68,purine nucleobase biosynthetic process,6.833647583954591e-05,0.03776957019651703,0.06896551724137931,0.6666666666666666,0.125,2.0,7.0,29.0
678,68,glutamine metabolic process,5.554622109588216e-05,0.03776957019651703,0.10344827586206896,0.1875,0.13333333333333333,3.0,18.0,29.0
679,68,pyridoxine biosynthetic process,0.00013626028544842534,0.04706941235459043,0.06896551724137931,0.5,0.1212121212121212,2.0,10.0,29.0
680,68,nucleobase-containing small molecule metabolic process,0.00013626028544842534,0.04706941235459043,0.06896551724137931,0.5,0.1212121212121212,2.0,4.0,29.0
681,68,L-serine catabolic process,0.00013626028544842534,0.04706941235459043,0.06896551724137931,0.5,0.1212121212121212,2.0,5.0,29.0
682,68,L-serine biosynthetic process,0.00013626028544842534,0.04706941235459043,0.06896551724137931,0.5,0.1212121212121212,2.0,7.0,29.0
683,68,pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity,0.00013626028544842534,0.04706941235459043,0.06896551724137931,0.5,0.1212121212121212,2.0,5.0,29.0
684,68,vitamin B6 biosynthetic process,0.00013626028544842534,0.04706941235459043,0.06896551724137931,0.5,0.1212121212121212,2.0,9.0,29.0
685,68,amino acid metabolic process,0.00017168581885335248,0.055818089458969364,0.10344827586206896,0.13043478260869565,0.11538461538461538,3.0,34.0,29.0
686,70,fructose transmembrane transport,2.3989400745275953e-08,2.651788358382804e-05,0.1111111111111111,0.38461538461538464,0.1724137931034483,5.0,13.0,45.0
687,70,fructose transmembrane transporter activity,2.3989400745275953e-08,2.651788358382804e-05,0.1111111111111111,0.38461538461538464,0.1724137931034483,5.0,13.0,45.0
688,70,glucose transmembrane transporter activity,2.3989400745275953e-08,2.651788358382804e-05,0.1111111111111111,0.38461538461538464,0.1724137931034483,5.0,16.0,45.0
689,70,mannose transmembrane transport,2.3989400745275953e-08,2.651788358382804e-05,0.1111111111111111,0.38461538461538464,0.1724137931034483,5.0,13.0,45.0
690,70,mannose transmembrane transporter activity,2.3989400745275953e-08,2.651788358382804e-05,0.1111111111111111,0.38461538461538464,0.1724137931034483,5.0,13.0,45.0
691,70,glucose transmembrane transport,3.710806327509017e-08,3.4182710953570564e-05,0.1111111111111111,0.35714285714285715,0.1694915254237288,5.0,14.0,45.0
692,70,carbohydrate:proton symporter activity,1.127833243951398e-07,8.905049056170538e-05,0.1111111111111111,0.29411764705882354,0.16129032258064516,5.0,17.0,45.0
693,70,transmembrane transport,1.550804193073427e-07,0.00010714118468896038,0.24444444444444444,0.05555555555555555,0.0905349794238683,11.0,352.0,45.0
694,70,carbohydrate transport,5.929919846837331e-07,0.00036416296659411027,0.1111111111111111,0.21739130434782608,0.14705882352941177,5.0,41.0,45.0
695,70,hexose transmembrane transport,1.927475337070749e-06,0.0009822843518405796,0.08888888888888889,0.3076923076923077,0.13793103448275862,4.0,13.0,45.0
696,70,plasma membrane,1.954971570516804e-06,0.0009822843518405796,0.3111111111111111,0.03225806451612903,0.05845511482254698,14.0,1006.0,45.0
697,70,transmembrane transporter activity,8.140785126486423e-06,0.0037495099495075384,0.15555555555555556,0.07,0.09655172413793105,7.0,237.0,45.0
698,70,cell periphery,3.217880039282454e-05,0.013680940751626246,0.2,0.04054054054054054,0.06741573033707865,9.0,228.0,45.0
699,70,dethiobiotin synthase activity,5.571268596393696e-05,0.021994572523048542,0.044444444444444446,1.0,0.0851063829787234,2.0,5.0,45.0
700,70,proton transmembrane transport,0.00016388530705488784,0.06038627280615767,0.1111111111111111,0.07142857142857142,0.08695652173913043,5.0,99.0,45.0
701,71,glyoxylate cycle,1.1092897908006853e-05,0.04920139678349846,0.08333333333333333,0.375,0.13636363636363638,3.0,21.0,36.0
702,71,tricarboxylic acid cycle,1.7804015481635052e-05,0.04920139678349846,0.1111111111111111,0.14814814814814814,0.12698412698412698,4.0,76.0,36.0
703,72,sporulation resulting in formation of a cellular spore,2.056822067945932e-09,1.1368055569537167e-05,0.12745098039215685,0.14772727272727273,0.13684210526315793,13.0,90.0,102.0
704,72,prospore membrane,6.264109626086825e-09,1.731086695169094e-05,0.10784313725490197,0.1746031746031746,0.13333333333333333,11.0,93.0,102.0
705,72,ascospore wall assembly,1.781328754858211e-07,0.00032818013427004443,0.0784313725490196,0.21052631578947367,0.11428571428571428,8.0,54.0,102.0
706,72,cellular_component,1.0183636382759272e-06,0.0014071239571877624,0.24509803921568626,0.04873294346978557,0.08130081300813008,25.0,514.0,102.0
707,72,ascospore wall,9.529215993195194e-06,0.010290945893556315,0.0392156862745098,0.4444444444444444,0.07207207207207207,4.0,12.0,102.0
708,72,molecular_function,1.1171643814246044e-05,0.010290945893556315,0.43137254901960786,0.031007751937984496,0.057856673241288625,44.0,1419.0,102.0
709,72,extracellular region,2.3567249542626302e-05,0.018608026888870796,0.08823529411764706,0.09782608695652174,0.09278350515463918,9.0,153.0,102.0
710,72,hexose transmembrane transport,5.1291487256570664e-05,0.03543600625838326,0.0392156862745098,0.3076923076923077,0.06956521739130435,4.0,13.0,102.0
711,72,carbohydrate:proton symporter activity,0.00016196040088215378,0.09946168174174043,0.0392156862745098,0.23529411764705882,0.06722689075630252,4.0,17.0,102.0
712,75,biological_process,5.364477355241956e-06,0.02964946634242229,0.875,0.008760951188986232,0.017348203221809168,7.0,799.0,8.0
713,76,zinc ion transport,5.73422402227178e-07,0.003169305617109613,0.21428571428571427,0.375,0.2727272727272727,3.0,16.0,14.0
714,76,transmembrane transport,2.99145337202287e-06,0.008266881393585201,0.42857142857142855,0.030303030303030304,0.056603773584905655,6.0,352.0,14.0
715,76,cell periphery,5.825283383980176e-06,0.010732113754419478,0.42857142857142855,0.02702702702702703,0.05084745762711865,6.0,228.0,14.0
716,76,transition metal ion transmembrane transporter activity,1.5342573481864644e-05,0.02119960090856647,0.14285714285714285,0.6666666666666666,0.23529411764705882,2.0,3.0,14.0
717,76,zinc ion transmembrane transport,7.640439706289543e-05,0.08445742051332461,0.14285714285714285,0.3333333333333333,0.2,2.0,6.0,14.0
718,76,zinc ion transmembrane transporter activity,0.00010682260151105201,0.09840141975859742,0.14285714285714285,0.2857142857142857,0.19047619047619047,2.0,14.0,14.0
