,gene_id,database,kegg_id
8065,ZMO1_ZMO0199,KEGG_reaction,-
8066,ZMO1_ZMO0200,KEGG_reaction,R01073
8067,ZMO1_ZMO0201,KEGG_reaction,R00985
8068,ZMO1_ZMO0201,KEGG_reaction,R00986
8069,ZMO1_ZMO0201,KEGG_reaction,R01716
8070,ZMO1_ZMO0202,KEGG_reaction,-
8071,ZMO1_ZMO0203,KEGG_reaction,-
8072,ZMO1_ZMO0204,KEGG_reaction,-
8073,ZMO1_ZMO0205,KEGG_reaction,-
8074,ZMO1_ZMO0206,KEGG_reaction,R00239
8075,ZMO1_ZMO0207,KEGG_reaction,-
8076,ZMO1_ZMO0208,KEGG_reaction,-
8077,ZMO1_ZMO0209,KEGG_reaction,-
8078,ZMO1_ZMO0211,KEGG_reaction,-
8079,ZMO1_ZMO0213,KEGG_reaction,-
8080,ZMO1_ZMO0214,KEGG_reaction,-
8081,ZMO1_ZMO0215,KEGG_reaction,R02301
8082,ZMO1_ZMO0216,KEGG_reaction,-
8083,ZMO1_ZMO0219,KEGG_reaction,-
8084,ZMO1_ZMO0220,KEGG_reaction,-
8085,ZMO1_ZMO0221,KEGG_reaction,-
8086,ZMO1_ZMO0222,KEGG_reaction,-
8087,ZMO1_ZMO0223,KEGG_reaction,-
8088,ZMO1_ZMO0224,KEGG_reaction,-
8089,ZMO1_ZMO0225,KEGG_reaction,R01776
8090,ZMO1_ZMO0226,KEGG_reaction,-
8091,ZMO1_ZMO0227,KEGG_reaction,R00375
8092,ZMO1_ZMO0227,KEGG_reaction,R00376
8093,ZMO1_ZMO0227,KEGG_reaction,R00377
8094,ZMO1_ZMO0227,KEGG_reaction,R00378
8095,ZMO1_ZMO0228,KEGG_reaction,-
8096,ZMO1_ZMO0229,KEGG_reaction,-
8097,ZMO1_ZMO0230,KEGG_reaction,-
8098,ZMO1_ZMO0231,KEGG_reaction,-
8099,ZMO1_ZMO0232,KEGG_reaction,-
8100,ZMO1_ZMO0233,KEGG_reaction,-
8101,ZMO1_ZMO0234,KEGG_reaction,-
8102,ZMO1_ZMO0236,KEGG_reaction,-
8103,ZMO1_ZMO0238,KEGG_reaction,-
8104,ZMO1_ZMO0239,KEGG_reaction,-
8105,ZMO1_ZMO0240,KEGG_reaction,-
8106,ZMO1_ZMO0241,KEGG_reaction,-
8107,ZMO1_ZMO0242,KEGG_reaction,-
8108,ZMO1_ZMO0243,KEGG_reaction,-
8109,ZMO1_ZMO0244,KEGG_reaction,-
8110,ZMO1_ZMO0246,KEGG_reaction,-
8111,ZMO1_ZMO0247,KEGG_reaction,-
8112,ZMO1_ZMO0249,KEGG_reaction,-
8113,ZMO1_ZMO0250,KEGG_reaction,-
8114,ZMO1_ZMO0251,KEGG_reaction,-
8115,ZMO1_ZMO0252,KEGG_reaction,-
8116,ZMO1_ZMO0253,KEGG_reaction,-
8117,ZMO1_ZMO0254,KEGG_reaction,-
8118,ZMO1_ZMO0255,KEGG_reaction,-
8119,ZMO1_ZMO0256,KEGG_reaction,R00704
8120,ZMO1_ZMO0256,KEGG_reaction,R11591
8121,ZMO1_ZMO0257,KEGG_reaction,-
8122,ZMO1_ZMO0258,KEGG_reaction,-
8123,ZMO1_ZMO0260,KEGG_reaction,-
8124,ZMO1_ZMO0262,KEGG_reaction,-
8125,ZMO1_ZMO0263,KEGG_reaction,-
8126,ZMO1_ZMO0264,KEGG_reaction,-
8127,ZMO1_ZMO0265,KEGG_reaction,-
8128,ZMO1_ZMO0266,KEGG_reaction,-
8129,ZMO1_ZMO0267,KEGG_reaction,-
8130,ZMO1_ZMO0268,KEGG_reaction,-
8131,ZMO1_ZMO0269,KEGG_reaction,-
8132,ZMO1_ZMO0270,KEGG_reaction,-
8133,ZMO1_ZMO0271,KEGG_reaction,-
8134,ZMO1_ZMO0273,KEGG_reaction,R00177
8135,ZMO1_ZMO0273,KEGG_reaction,R04771
8136,ZMO1_ZMO0274,KEGG_reaction,-
8137,ZMO1_ZMO0275,KEGG_reaction,-
8138,ZMO1_ZMO0276,KEGG_reaction,-
8139,ZMO1_ZMO0277,KEGG_reaction,-
8140,ZMO1_ZMO0278,KEGG_reaction,-
8141,ZMO1_ZMO0279,KEGG_reaction,-
8142,ZMO1_ZMO0281,KEGG_reaction,-
8143,ZMO1_ZMO0282,KEGG_reaction,-
8144,ZMO1_ZMO0283,KEGG_reaction,-
8145,ZMO1_ZMO0285,KEGG_reaction,-
8146,ZMO1_ZMO0286,KEGG_reaction,-
8147,ZMO1_ZMO0287,KEGG_reaction,-
8148,ZMO1_ZMO0290,KEGG_reaction,-
8149,ZMO1_ZMO0291,KEGG_reaction,-
8150,ZMO1_ZMO0293,KEGG_reaction,-
8151,ZMO1_ZMO0294,KEGG_reaction,-
8152,ZMO1_ZMO0296,KEGG_reaction,R10223
8153,ZMO1_ZMO0297,KEGG_reaction,-
8154,ZMO1_ZMO0298,KEGG_reaction,-
8155,ZMO1_ZMO0299,KEGG_reaction,R04144
8156,ZMO1_ZMO0300,KEGG_reaction,-
8157,ZMO1_ZMO0301,KEGG_reaction,-
8158,ZMO1_ZMO0302,KEGG_reaction,-
8159,ZMO1_ZMO0303,KEGG_reaction,R00310
8160,ZMO1_ZMO0303,KEGG_reaction,R11329
8161,ZMO1_ZMO0305,KEGG_reaction,-
8162,ZMO1_ZMO0306,KEGG_reaction,-
8163,ZMO1_ZMO0307,KEGG_reaction,-
8164,ZMO1_ZMO0309,KEGG_reaction,-
8165,ZMO1_ZMO0311,KEGG_reaction,R01248
8166,ZMO1_ZMO0311,KEGG_reaction,R01251
8167,ZMO1_ZMO0311,KEGG_reaction,R03291
8168,ZMO1_ZMO0311,KEGG_reaction,R03293
8169,ZMO1_ZMO0312,KEGG_reaction,R01424
8170,ZMO1_ZMO0313,KEGG_reaction,-
8171,ZMO1_ZMO0314,KEGG_reaction,R07390
8172,ZMO1_ZMO0315,KEGG_reaction,-
8173,ZMO1_ZMO0318,KEGG_reaction,R03707
8174,ZMO1_ZMO0318,KEGG_reaction,R09078
8175,ZMO1_ZMO0318,KEGG_reaction,R10505
8176,ZMO1_ZMO0319,KEGG_reaction,-
8177,ZMO1_ZMO0321,KEGG_reaction,R00936
8178,ZMO1_ZMO0321,KEGG_reaction,R00937
8179,ZMO1_ZMO0321,KEGG_reaction,R00939
8180,ZMO1_ZMO0321,KEGG_reaction,R00940
8181,ZMO1_ZMO0321,KEGG_reaction,R02235
8182,ZMO1_ZMO0321,KEGG_reaction,R02236
8183,ZMO1_ZMO0321,KEGG_reaction,R11765
8184,ZMO1_ZMO0322,KEGG_reaction,R00161
8185,ZMO1_ZMO0322,KEGG_reaction,R00549
8186,ZMO1_ZMO0323,KEGG_reaction,R03656
8187,ZMO1_ZMO0324,KEGG_reaction,-
8188,ZMO1_ZMO0325,KEGG_reaction,-
8189,ZMO1_ZMO0326,KEGG_reaction,R07605
8190,ZMO1_ZMO0327,KEGG_reaction,R00782
8191,ZMO1_ZMO0327,KEGG_reaction,R01286
8192,ZMO1_ZMO0327,KEGG_reaction,R02408
8193,ZMO1_ZMO0327,KEGG_reaction,R04941
8194,ZMO1_ZMO0328,KEGG_reaction,-
8195,ZMO1_ZMO0329,KEGG_reaction,R01185
8196,ZMO1_ZMO0329,KEGG_reaction,R01186
8197,ZMO1_ZMO0329,KEGG_reaction,R01187
8198,ZMO1_ZMO0331,KEGG_reaction,-
8199,ZMO1_ZMO0332,KEGG_reaction,R03223
8200,ZMO1_ZMO0332,KEGG_reaction,R10712
8201,ZMO1_ZMO0335,KEGG_reaction,-
8202,ZMO1_ZMO0336,KEGG_reaction,-
8203,ZMO1_ZMO0339,KEGG_reaction,R01818
8204,ZMO1_ZMO0341,KEGG_reaction,-
8205,ZMO1_ZMO0342,KEGG_reaction,R00355
8206,ZMO1_ZMO0342,KEGG_reaction,R00694
8207,ZMO1_ZMO0342,KEGG_reaction,R00734
8208,ZMO1_ZMO0342,KEGG_reaction,R00896
8209,ZMO1_ZMO0342,KEGG_reaction,R02433
8210,ZMO1_ZMO0342,KEGG_reaction,R02619
8211,ZMO1_ZMO0342,KEGG_reaction,R05052
8212,ZMO1_ZMO0343,KEGG_reaction,R01716
8213,ZMO1_ZMO0343,KEGG_reaction,R05553
8214,ZMO1_ZMO0344,KEGG_reaction,-
8215,ZMO1_ZMO0345,KEGG_reaction,-
8216,ZMO1_ZMO0346,KEGG_reaction,-
8217,ZMO1_ZMO0347,KEGG_reaction,-
8218,ZMO1_ZMO0348,KEGG_reaction,-
8219,ZMO1_ZMO0349,KEGG_reaction,-
8220,ZMO1_ZMO0350,KEGG_reaction,-
8221,ZMO1_ZMO0351,KEGG_reaction,-
8222,ZMO1_ZMO0352,KEGG_reaction,-
8223,ZMO1_ZMO0353,KEGG_reaction,R01525
8224,ZMO1_ZMO0353,KEGG_reaction,R02921
8225,ZMO1_ZMO0353,KEGG_reaction,R05633
8226,ZMO1_ZMO0354,KEGG_reaction,-
8227,ZMO1_ZMO0355,KEGG_reaction,-
8228,ZMO1_ZMO0356,KEGG_reaction,-
8229,ZMO1_ZMO0357,KEGG_reaction,-
8230,ZMO1_ZMO0359,KEGG_reaction,-
8231,ZMO1_ZMO0360,KEGG_reaction,-
8232,ZMO1_ZMO0361,KEGG_reaction,-
8233,ZMO1_ZMO0362,KEGG_reaction,-
8234,ZMO1_ZMO0363,KEGG_reaction,R03789
8235,ZMO1_ZMO0363,KEGG_reaction,R10209
8236,ZMO1_ZMO0364,KEGG_reaction,R00382
8237,ZMO1_ZMO0366,KEGG_reaction,-
8238,ZMO1_ZMO0367,KEGG_reaction,R00835
8239,ZMO1_ZMO0367,KEGG_reaction,R02736
8240,ZMO1_ZMO0367,KEGG_reaction,R10907
8241,ZMO1_ZMO0368,KEGG_reaction,R02036
8242,ZMO1_ZMO0369,KEGG_reaction,R00299
8243,ZMO1_ZMO0369,KEGG_reaction,R01600
8244,ZMO1_ZMO0369,KEGG_reaction,R01786
8245,ZMO1_ZMO0371,KEGG_reaction,R00491
8246,ZMO1_ZMO0372,KEGG_reaction,-
8247,ZMO1_ZMO0374,KEGG_reaction,R00801
8248,ZMO1_ZMO0374,KEGG_reaction,R00802
8249,ZMO1_ZMO0374,KEGG_reaction,R02410
8250,ZMO1_ZMO0374,KEGG_reaction,R03635
8251,ZMO1_ZMO0374,KEGG_reaction,R03921
8252,ZMO1_ZMO0374,KEGG_reaction,R05140
8253,ZMO1_ZMO0374,KEGG_reaction,R06088
8254,ZMO1_ZMO0375,KEGG_reaction,R00801
8255,ZMO1_ZMO0375,KEGG_reaction,R00802
8256,ZMO1_ZMO0375,KEGG_reaction,R02410
8257,ZMO1_ZMO0375,KEGG_reaction,R03635
8258,ZMO1_ZMO0375,KEGG_reaction,R03921
8259,ZMO1_ZMO0375,KEGG_reaction,R05140
8260,ZMO1_ZMO0375,KEGG_reaction,R06088
8261,ZMO1_ZMO0376,KEGG_reaction,-
8262,ZMO1_ZMO0377,KEGG_reaction,-
8263,ZMO1_ZMO0378,KEGG_reaction,-
8264,ZMO1_ZMO0379,KEGG_reaction,-
8265,ZMO1_ZMO0380,KEGG_reaction,-
8266,ZMO1_ZMO0383,KEGG_reaction,-
8267,ZMO1_ZMO0387,KEGG_reaction,-
8268,ZMO1_ZMO0389,KEGG_reaction,-
8269,ZMO1_ZMO0390,KEGG_reaction,-
8270,ZMO1_ZMO0392,KEGG_reaction,-
8271,ZMO1_ZMO0393,KEGG_reaction,-
8272,ZMO1_ZMO0395,KEGG_reaction,-
8273,ZMO1_ZMO0397,KEGG_reaction,-
8274,ZMO1_ZMO0398,KEGG_reaction,-
8275,ZMO1_ZMO0399,KEGG_reaction,-
8276,ZMO1_ZMO0400,KEGG_reaction,-
8277,ZMO1_ZMO0401,KEGG_reaction,-
8278,ZMO1_ZMO0402,KEGG_reaction,-
8279,ZMO1_ZMO0403,KEGG_reaction,R03409
8280,ZMO1_ZMO0405,KEGG_reaction,-
8281,ZMO1_ZMO0406,KEGG_reaction,-
8282,ZMO1_ZMO0407,KEGG_reaction,-
8283,ZMO1_ZMO0408,KEGG_reaction,R02283
8284,ZMO1_ZMO0408,KEGG_reaction,R04475
8285,ZMO1_ZMO0409,KEGG_reaction,R01398
8286,ZMO1_ZMO0410,KEGG_reaction,-
8287,ZMO1_ZMO0411,KEGG_reaction,-
8288,ZMO1_ZMO0412,KEGG_reaction,-
8289,ZMO1_ZMO0413,KEGG_reaction,-
8290,ZMO1_ZMO0414,KEGG_reaction,-
8291,ZMO1_ZMO0416,KEGG_reaction,-
8292,ZMO1_ZMO0417,KEGG_reaction,-
8293,ZMO1_ZMO0418,KEGG_reaction,-
8294,ZMO1_ZMO0419,KEGG_reaction,R02241
8295,ZMO1_ZMO0419,KEGG_reaction,R09381
8296,ZMO1_ZMO0420,KEGG_reaction,R00732
8297,ZMO1_ZMO0420,KEGG_reaction,R01728
8298,ZMO1_ZMO0421,KEGG_reaction,R00694
8299,ZMO1_ZMO0421,KEGG_reaction,R00734
8300,ZMO1_ZMO0421,KEGG_reaction,R03243
8301,ZMO1_ZMO0422,KEGG_reaction,-
8302,ZMO1_ZMO0423,KEGG_reaction,-
8303,ZMO1_ZMO0425,KEGG_reaction,-
8304,ZMO1_ZMO0426,KEGG_reaction,-
8305,ZMO1_ZMO0427,KEGG_reaction,R03599
8306,ZMO1_ZMO0427,KEGG_reaction,R11528
8307,ZMO1_ZMO0428,KEGG_reaction,-
8308,ZMO1_ZMO0429,KEGG_reaction,-
8309,ZMO1_ZMO0430,KEGG_reaction,-
8310,ZMO1_ZMO0431,KEGG_reaction,R04365
8311,ZMO1_ZMO0432,KEGG_reaction,R00551
8312,ZMO1_ZMO0433,KEGG_reaction,R00332
8313,ZMO1_ZMO0433,KEGG_reaction,R02090
8314,ZMO1_ZMO0435,KEGG_reaction,-
8315,ZMO1_ZMO0436,KEGG_reaction,-
8316,ZMO1_ZMO0437,KEGG_reaction,-
8317,ZMO1_ZMO0439,KEGG_reaction,-
8318,ZMO1_ZMO0441,KEGG_reaction,-
8319,ZMO1_ZMO0442,KEGG_reaction,-
8320,ZMO1_ZMO0443,KEGG_reaction,R02017
8321,ZMO1_ZMO0443,KEGG_reaction,R02018
8322,ZMO1_ZMO0443,KEGG_reaction,R02019
8323,ZMO1_ZMO0443,KEGG_reaction,R02024
8324,ZMO1_ZMO0444,KEGG_reaction,-
8325,ZMO1_ZMO0445,KEGG_reaction,-
8326,ZMO1_ZMO0446,KEGG_reaction,-
8327,ZMO1_ZMO0447,KEGG_reaction,-
8328,ZMO1_ZMO0448,KEGG_reaction,-
8329,ZMO1_ZMO0449,KEGG_reaction,-
8330,ZMO1_ZMO0452,KEGG_reaction,-
8331,ZMO1_ZMO0453,KEGG_reaction,-
8332,ZMO1_ZMO0454,KEGG_reaction,R00943
8333,ZMO1_ZMO0456,KEGG_reaction,-
8334,ZMO1_ZMO0457,KEGG_reaction,-
8335,ZMO1_ZMO0458,KEGG_reaction,-
8336,ZMO1_ZMO0459,KEGG_reaction,-
8337,ZMO1_ZMO0460,KEGG_reaction,R03661
8338,ZMO1_ZMO0462,KEGG_reaction,R00571
8339,ZMO1_ZMO0462,KEGG_reaction,R00573
8340,ZMO1_ZMO0464,KEGG_reaction,-
8341,ZMO1_ZMO0465,KEGG_reaction,R01015
8342,ZMO1_ZMO0467,KEGG_reaction,-
8343,ZMO1_ZMO0468,KEGG_reaction,R00985
8344,ZMO1_ZMO0468,KEGG_reaction,R00986
8345,ZMO1_ZMO0469,KEGG_reaction,-
8346,ZMO1_ZMO0471,KEGG_reaction,-
8347,ZMO1_ZMO0472,KEGG_reaction,-
8348,ZMO1_ZMO0473,KEGG_reaction,R04457
8349,ZMO1_ZMO0474,KEGG_reaction,R00425
8350,ZMO1_ZMO0474,KEGG_reaction,R07281
8351,ZMO1_ZMO0475,KEGG_reaction,R00066
8352,ZMO1_ZMO0476,KEGG_reaction,R03458
8353,ZMO1_ZMO0476,KEGG_reaction,R03459
8354,ZMO1_ZMO0477,KEGG_reaction,-
8355,ZMO1_ZMO0478,KEGG_reaction,-
8356,ZMO1_ZMO0479,KEGG_reaction,-
8357,ZMO1_ZMO0480,KEGG_reaction,-
8358,ZMO1_ZMO0482,KEGG_reaction,R00762
8359,ZMO1_ZMO0482,KEGG_reaction,R01845
8360,ZMO1_ZMO0482,KEGG_reaction,R04780
8361,ZMO1_ZMO0483,KEGG_reaction,R01773
8362,ZMO1_ZMO0483,KEGG_reaction,R01775
8363,ZMO1_ZMO0484,KEGG_reaction,-
8364,ZMO1_ZMO0485,KEGG_reaction,-
8365,ZMO1_ZMO0486,KEGG_reaction,R09282
8366,ZMO1_ZMO0487,KEGG_reaction,R00362
8367,ZMO1_ZMO0488,KEGG_reaction,-
8368,ZMO1_ZMO0490,KEGG_reaction,-
8369,ZMO1_ZMO0491,KEGG_reaction,-
8370,ZMO1_ZMO0492,KEGG_reaction,-
8371,ZMO1_ZMO0493,KEGG_reaction,R00253
8372,ZMO1_ZMO0494,KEGG_reaction,-
8373,ZMO1_ZMO0495,KEGG_reaction,-
8374,ZMO1_ZMO0496,KEGG_reaction,-
8375,ZMO1_ZMO0497,KEGG_reaction,R01334
8376,ZMO1_ZMO0498,KEGG_reaction,R00416
8377,ZMO1_ZMO0498,KEGG_reaction,R05332
8378,ZMO1_ZMO0499,KEGG_reaction,-
8379,ZMO1_ZMO0500,KEGG_reaction,-
8380,ZMO1_ZMO0501,KEGG_reaction,-
8381,ZMO1_ZMO0502,KEGG_reaction,-
8382,ZMO1_ZMO0503,KEGG_reaction,R01009
8383,ZMO1_ZMO0505,KEGG_reaction,-
8384,ZMO1_ZMO0506,KEGG_reaction,-
8385,ZMO1_ZMO0507,KEGG_reaction,R02025
8386,ZMO1_ZMO0508,KEGG_reaction,-
8387,ZMO1_ZMO0509,KEGG_reaction,-
8388,ZMO1_ZMO0510,KEGG_reaction,R00209
8389,ZMO1_ZMO0510,KEGG_reaction,R02569
8390,ZMO1_ZMO0511,KEGG_reaction,-
8391,ZMO1_ZMO0512,KEGG_reaction,R00209
8392,ZMO1_ZMO0512,KEGG_reaction,R01221
8393,ZMO1_ZMO0512,KEGG_reaction,R01698
8394,ZMO1_ZMO0512,KEGG_reaction,R03815
8395,ZMO1_ZMO0512,KEGG_reaction,R07618
8396,ZMO1_ZMO0512,KEGG_reaction,R08549
8397,ZMO1_ZMO0513,KEGG_reaction,R05627
8398,ZMO1_ZMO2002,KEGG_reaction,-
8399,ZMO1_ZMO0514,KEGG_reaction,-
8400,ZMO1_ZMO0515,KEGG_reaction,-
8401,ZMO1_ZMO0516,KEGG_reaction,-
8402,ZMO1_ZMO2003,KEGG_reaction,-
8403,ZMO1_ZMO0517,KEGG_reaction,-
8404,ZMO1_ZMO0518,KEGG_reaction,-
8405,ZMO1_ZMO0519,KEGG_reaction,-
8406,ZMO1_ZMO0520,KEGG_reaction,-
8407,ZMO1_ZMO2004,KEGG_reaction,-
8408,ZMO1_ZMO0521,KEGG_reaction,-
8409,ZMO1_ZMO0522,KEGG_reaction,-
8410,ZMO1_ZMO0523,KEGG_reaction,-
8411,ZMO1_ZMO0524,KEGG_reaction,-
8412,ZMO1_ZMO0525,KEGG_reaction,-
8413,ZMO1_ZMO0526,KEGG_reaction,-
8414,ZMO1_ZMO0527,KEGG_reaction,-
8415,ZMO1_ZMO0528,KEGG_reaction,-
8416,ZMO1_ZMO0529,KEGG_reaction,-
8417,ZMO1_ZMO0530,KEGG_reaction,-
8418,ZMO1_ZMO0531,KEGG_reaction,-
8419,ZMO1_ZMO0532,KEGG_reaction,-
8420,ZMO1_ZMO0533,KEGG_reaction,-
8421,ZMO1_ZMO0534,KEGG_reaction,-
8422,ZMO1_ZMO0536,KEGG_reaction,-
8423,ZMO1_ZMO0537,KEGG_reaction,-
8424,ZMO1_ZMO0538,KEGG_reaction,R00127
8425,ZMO1_ZMO0538,KEGG_reaction,R01547
8426,ZMO1_ZMO0538,KEGG_reaction,R11319
8427,ZMO1_ZMO0539,KEGG_reaction,-
8428,ZMO1_ZMO0540,KEGG_reaction,-
8429,ZMO1_ZMO0541,KEGG_reaction,R00435
8430,ZMO1_ZMO0541,KEGG_reaction,R00441
8431,ZMO1_ZMO0541,KEGG_reaction,R00442
8432,ZMO1_ZMO0541,KEGG_reaction,R00443
8433,ZMO1_ZMO0542,KEGG_reaction,-
8434,ZMO1_ZMO0543,KEGG_reaction,R01324
8435,ZMO1_ZMO0543,KEGG_reaction,R01325
8436,ZMO1_ZMO0543,KEGG_reaction,R01900
8437,ZMO1_ZMO0544,KEGG_reaction,R00267
8438,ZMO1_ZMO0544,KEGG_reaction,R00268
8439,ZMO1_ZMO0544,KEGG_reaction,R01899
8440,ZMO1_ZMO0545,KEGG_reaction,R03508
8441,ZMO1_ZMO0546,KEGG_reaction,-
8442,ZMO1_ZMO0547,KEGG_reaction,-
8443,ZMO1_ZMO0548,KEGG_reaction,-
8444,ZMO1_ZMO0549,KEGG_reaction,R00437
8445,ZMO1_ZMO0549,KEGG_reaction,R00438
8446,ZMO1_ZMO0549,KEGG_reaction,R00439
8447,ZMO1_ZMO0549,KEGG_reaction,R00440
8448,ZMO1_ZMO0550,KEGG_reaction,-
8449,ZMO1_ZMO0551,KEGG_reaction,-
8450,ZMO1_ZMO0552,KEGG_reaction,R01567
8451,ZMO1_ZMO0552,KEGG_reaction,R02099
8452,ZMO1_ZMO0552,KEGG_reaction,R08233
8453,ZMO1_ZMO0553,KEGG_reaction,-
8454,ZMO1_ZMO0554,KEGG_reaction,-
8455,ZMO1_ZMO0555,KEGG_reaction,-
8456,ZMO1_ZMO0556,KEGG_reaction,-
8457,ZMO1_ZMO0557,KEGG_reaction,-
8458,ZMO1_ZMO0558,KEGG_reaction,-
8459,ZMO1_ZMO0559,KEGG_reaction,-
8460,ZMO1_ZMO0560,KEGG_reaction,R00694
8461,ZMO1_ZMO0560,KEGG_reaction,R00734
8462,ZMO1_ZMO0560,KEGG_reaction,R03243
8463,ZMO1_ZMO0561,KEGG_reaction,-
8464,ZMO1_ZMO0562,KEGG_reaction,R00694
8465,ZMO1_ZMO0562,KEGG_reaction,R00734
8466,ZMO1_ZMO0562,KEGG_reaction,R03243
8467,ZMO1_ZMO0563,KEGG_reaction,R01715
8468,ZMO1_ZMO0564,KEGG_reaction,R09248
8469,ZMO1_ZMO0565,KEGG_reaction,-
8470,ZMO1_ZMO0566,KEGG_reaction,-
8471,ZMO1_ZMO0567,KEGG_reaction,R00405
8472,ZMO1_ZMO0567,KEGG_reaction,R02404
8473,ZMO1_ZMO0568,KEGG_reaction,R02164
8474,ZMO1_ZMO0569,KEGG_reaction,R02164
8475,ZMO1_ZMO0570,KEGG_reaction,-
8476,ZMO1_ZMO0571,KEGG_reaction,-
8477,ZMO1_ZMO0572,KEGG_reaction,-
8478,ZMO1_ZMO0573,KEGG_reaction,-
8479,ZMO1_ZMO0574,KEGG_reaction,-
8480,ZMO1_ZMO0575,KEGG_reaction,R07234
8481,ZMO1_ZMO0576,KEGG_reaction,-
8482,ZMO1_ZMO0578,KEGG_reaction,-
8483,ZMO1_ZMO0581,KEGG_reaction,-
8484,ZMO1_ZMO0582,KEGG_reaction,R00942
8485,ZMO1_ZMO0582,KEGG_reaction,R02237
8486,ZMO1_ZMO0582,KEGG_reaction,R04241
8487,ZMO1_ZMO0583,KEGG_reaction,R00742
8488,ZMO1_ZMO0583,KEGG_reaction,R04386
8489,ZMO1_ZMO0584,KEGG_reaction,R00674
8490,ZMO1_ZMO0584,KEGG_reaction,R02340
8491,ZMO1_ZMO0584,KEGG_reaction,R02722
8492,ZMO1_ZMO0585,KEGG_reaction,R00674
8493,ZMO1_ZMO0585,KEGG_reaction,R02340
8494,ZMO1_ZMO0585,KEGG_reaction,R02722
8495,ZMO1_ZMO0586,KEGG_reaction,R03509
8496,ZMO1_ZMO0587,KEGG_reaction,R00965
8497,ZMO1_ZMO0588,KEGG_reaction,-
8498,ZMO1_ZMO0589,KEGG_reaction,-
8499,ZMO1_ZMO0590,KEGG_reaction,-
8500,ZMO1_ZMO0591,KEGG_reaction,-
8501,ZMO1_ZMO0592,KEGG_reaction,-
8502,ZMO1_ZMO0593,KEGG_reaction,R03083
8503,ZMO1_ZMO0594,KEGG_reaction,R02412
8504,ZMO1_ZMO0597,KEGG_reaction,-
8505,ZMO1_ZMO0598,KEGG_reaction,-
8506,ZMO1_ZMO0599,KEGG_reaction,R00742
8507,ZMO1_ZMO0599,KEGG_reaction,R04386
8508,ZMO1_ZMO0601,KEGG_reaction,-
8509,ZMO1_ZMO0602,KEGG_reaction,-
8510,ZMO1_ZMO0603,KEGG_reaction,-
8511,ZMO1_ZMO0604,KEGG_reaction,-
8512,ZMO1_ZMO0605,KEGG_reaction,-
8513,ZMO1_ZMO0606,KEGG_reaction,-
8514,ZMO1_ZMO0607,KEGG_reaction,-
8515,ZMO1_ZMO0608,KEGG_reaction,-
8516,ZMO1_ZMO0609,KEGG_reaction,-
8517,ZMO1_ZMO0610,KEGG_reaction,-
8518,ZMO1_ZMO0611,KEGG_reaction,-
8519,ZMO1_ZMO0612,KEGG_reaction,-
8520,ZMO1_ZMO0613,KEGG_reaction,-
8521,ZMO1_ZMO0614,KEGG_reaction,-
8522,ZMO1_ZMO0616,KEGG_reaction,-
8523,ZMO1_ZMO0617,KEGG_reaction,-
8524,ZMO1_ZMO0619,KEGG_reaction,-
8525,ZMO1_ZMO0621,KEGG_reaction,-
8526,ZMO1_ZMO0624,KEGG_reaction,-
8527,ZMO1_ZMO0625,KEGG_reaction,-
8528,ZMO1_ZMO0626,KEGG_reaction,-
8529,ZMO1_ZMO0627,KEGG_reaction,-
8530,ZMO1_ZMO0628,KEGG_reaction,-
8531,ZMO1_ZMO0629,KEGG_reaction,-
8532,ZMO1_ZMO0631,KEGG_reaction,-
8533,ZMO1_ZMO0632,KEGG_reaction,-
8534,ZMO1_ZMO0634,KEGG_reaction,-
8535,ZMO1_ZMO0635,KEGG_reaction,-
8536,ZMO1_ZMO0636,KEGG_reaction,-
8537,ZMO1_ZMO0637,KEGG_reaction,-
8538,ZMO1_ZMO0638,KEGG_reaction,-
8539,ZMO1_ZMO0642,KEGG_reaction,-
8540,ZMO1_ZMO0643,KEGG_reaction,-
8541,ZMO1_ZMO0644,KEGG_reaction,-
8542,ZMO1_ZMO0646,KEGG_reaction,-
8543,ZMO1_ZMO0647,KEGG_reaction,-
8544,ZMO1_ZMO0648,KEGG_reaction,-
8545,ZMO1_ZMO0649,KEGG_reaction,-
8546,ZMO1_ZMO0650,KEGG_reaction,-
8547,ZMO1_ZMO0651,KEGG_reaction,-
8548,ZMO1_ZMO0652,KEGG_reaction,-
8549,ZMO1_ZMO0653,KEGG_reaction,-
8550,ZMO1_ZMO0654,KEGG_reaction,-
8551,ZMO1_ZMO0655,KEGG_reaction,R01560
8552,ZMO1_ZMO0655,KEGG_reaction,R02556
8553,ZMO1_ZMO0656,KEGG_reaction,R01229
8554,ZMO1_ZMO0656,KEGG_reaction,R02142
8555,ZMO1_ZMO0657,KEGG_reaction,R00832
8556,ZMO1_ZMO0658,KEGG_reaction,-
8557,ZMO1_ZMO0659,KEGG_reaction,-
8558,ZMO1_ZMO0660,KEGG_reaction,-
8559,ZMO1_ZMO0661,KEGG_reaction,-
8560,ZMO1_ZMO0662,KEGG_reaction,R01083
8561,ZMO1_ZMO0662,KEGG_reaction,R04559
8562,ZMO1_ZMO0663,KEGG_reaction,-
8563,ZMO1_ZMO0664,KEGG_reaction,-
8564,ZMO1_ZMO0665,KEGG_reaction,-
8565,ZMO1_ZMO0666,KEGG_reaction,-
8566,ZMO1_ZMO2005,KEGG_reaction,-
8567,ZMO1_ZMO0667,KEGG_reaction,-
